keyCount,mouseCount,distance,year,month,day,hour,minute
0,41,16090,2024,11,11,22,07
0,47,8750,2024,11,11,22,08
7,92,38278,2024,11,11,22,09
0,104,10876,2024,11,11,22,10
0,5,5896,2024,11,11,22,13
0,8,9038,2024,11,11,22,31
0,65,51362,2024,11,11,22,32
134,39,13628,2024,11,11,22,33
39,44,21989,2024,11,11,22,34
0,11,10784,2024,11,11,22,35
27,39,21692,2024,11,11,22,36
68,19,16355,2024,11,11,22,37
122,17,7093,2024,11,11,22,38
0,49,23686,2024,11,11,22,39
0,49,27771,2024,11,11,22,40
0,24,11853,2024,11,11,22,41
0,39,11618,2024,11,11,22,42
0,32,21310,2024,11,11,22,43
0,23,12224,2024,11,11,22,44
0,51,23019,2024,11,11,22,45
0,23,10986,2024,11,11,22,46
0,11,8658,2024,11,11,22,47
0,64,22253,2024,11,11,22,48
0,59,20181,2024,11,11,22,49
0,21,9799,2024,11,11,22,50
0,12,4459,2024,11,11,22,51
0,83,27834,2024,11,11,22,52
11,27,26647,2024,11,11,22,53
11,28,23739,2024,11,11,22,54
0,56,18221,2024,11,11,22,55
0,67,36261,2024,11,11,22,56
0,40,14686,2024,11,11,22,57
0,16,12352,2024,11,11,22,58
0,12,7420,2024,11,11,22,59
0,13,6560,2024,11,11,23,00
0,65,32126,2024,11,11,23,01
0,45,26696,2024,11,11,23,02
0,39,23036,2024,11,11,23,03
0,28,16688,2024,11,11,23,04
0,31,6984,2024,11,11,23,05
0,46,17499,2024,11,11,23,06
0,42,18426,2024,11,11,23,07
0,30,14228,2024,11,11,23,08
0,27,9315,2024,11,11,23,09
1,57,24517,2024,11,11,23,10
0,32,21449,2024,11,11,23,11
0,54,13806,2024,11,11,23,12
49,61,19117,2024,11,11,23,13
0,51,18297,2024,11,11,23,14
16,35,8865,2024,11,11,23,15
4,26,21549,2024,11,11,23,16
13,27,10076,2024,11,11,23,17
2,69,19579,2024,11,11,23,18
0,76,22737,2024,11,11,23,19
0,32,6834,2024,11,11,23,20
0,53,10409,2024,11,11,23,21
0,28,26477,2024,11,11,23,22
0,52,30905,2024,11,11,23,23
0,18,2596,2024,11,11,23,24
0,72,38564,2024,11,11,23,25
0,27,32233,2024,11,11,23,26
0,14,18377,2024,11,11,23,27
0,47,18712,2024,11,11,23,28
0,45,43385,2024,11,11,23,29
0,18,18832,2024,11,11,23,30
0,3,5888,2024,11,11,23,31
0,32,10964,2024,11,11,23,32
0,56,23973,2024,11,11,23,33
0,35,43707,2024,11,11,23,34
0,16,19521,2024,11,11,23,35
0,76,32586,2024,11,11,23,36
0,38,38992,2024,11,11,23,37
117,67,17575,2024,11,11,23,38
0,58,68553,2024,11,11,23,39
0,50,44504,2024,11,11,23,40
0,33,35402,2024,11,11,23,41
0,35,37255,2024,11,11,23,42
0,27,29903,2024,11,11,23,43
0,40,40119,2024,11,11,23,44
0,8,4509,2024,11,11,23,45
0,41,38283,2024,11,11,23,46
0,43,38180,2024,11,11,23,48
0,28,29202,2024,11,11,23,49
0,37,13512,2024,11,11,23,50
0,75,15112,2024,11,11,23,51
0,46,4038,2024,11,11,23,52
0,52,12852,2024,11,11,23,53
0,12,5268,2024,11,11,23,54
0,24,5541,2024,11,11,23,55
0,21,10797,2024,11,11,23,56
0,57,21129,2024,11,11,23,57
0,60,49240,2024,11,11,23,58
0,31,40579,2024,11,11,23,59
0,34,34724,2024,11,12,00,00
0,46,50969,2024,11,12,00,01
0,44,49288,2024,11,12,00,02
0,33,43825,2024,11,12,00,03
0,37,56115,2024,11,12,00,04
0,33,51890,2024,11,12,00,05
0,19,23711,2024,11,12,00,06
0,21,14682,2024,11,12,00,07
0,58,44262,2024,11,12,00,08
0,39,28276,2024,11,12,00,09
0,35,41756,2024,11,12,00,10
0,36,31059,2024,11,12,00,11
0,59,44075,2024,11,12,00,12
0,36,34517,2024,11,12,00,13
0,31,41784,2024,11,12,00,14
0,23,25480,2024,11,12,00,15
0,20,17115,2024,11,12,00,16
0,51,29059,2024,11,12,00,17
0,40,40607,2024,11,12,00,18
0,2,4204,2024,11,12,12,01
12,54,9264,2024,11,12,12,02
0,91,24303,2024,11,12,12,03
0,21,19172,2024,11,12,12,04
0,70,28440,2024,11,12,12,05
0,72,61571,2024,11,12,12,06
0,76,65444,2024,11,12,12,07
5,80,44559,2024,11,12,12,08
22,68,32891,2024,11,12,12,09
0,30,34610,2024,11,12,12,10
0,11,25142,2024,11,12,12,11
0,2,25281,2024,11,12,12,12
0,10,22052,2024,11,12,12,13
0,11,19837,2024,11,12,12,14
0,9,19641,2024,11,12,12,15
0,24,31161,2024,11,12,12,16
0,6,16229,2024,11,12,12,17
0,11,19760,2024,11,12,12,18
0,19,33851,2024,11,12,12,19
0,32,28263,2024,11,12,12,20
0,13,19463,2024,11,12,12,21
0,36,30181,2024,11,12,12,22
0,21,32416,2024,11,12,12,23
0,25,14948,2024,11,12,12,24
0,14,18898,2024,11,12,12,25
0,22,28425,2024,11,12,12,26
0,16,28977,2024,11,12,12,27
0,15,23294,2024,11,12,12,28
4,48,18665,2024,11,12,12,29
0,40,40101,2024,11,12,12,30
0,51,22299,2024,11,12,12,31
0,14,8344,2024,11,12,12,32
0,24,25945,2024,11,12,12,33
0,32,32361,2024,11,12,12,34
0,46,28809,2024,11,12,12,35
11,29,11443,2024,11,12,12,36
0,34,41419,2024,11,12,12,37
0,11,13780,2024,11,12,12,38
0,16,21564,2024,11,12,12,39
0,20,28096,2024,11,12,12,40
0,46,36754,2024,11,12,12,41
0,21,24926,2024,11,12,12,42
0,17,28672,2024,11,12,12,43
0,17,19919,2024,11,12,12,44
0,26,23131,2024,11,12,12,45
1,21,20299,2024,11,12,12,46
0,51,24176,2024,11,12,12,47
69,28,22351,2024,11,12,12,48
4,35,13957,2024,11,12,12,49
23,86,21467,2024,11,12,12,50
0,26,9260,2024,11,12,12,51
52,30,10488,2024,11,12,12,53
13,19,9489,2024,11,12,12,55
57,42,17313,2024,11,12,12,56
46,14,10535,2024,11,12,12,57
45,8,6304,2024,11,12,12,58
0,2,2729,2024,11,12,15,46
0,94,42443,2024,11,12,15,47
0,49,24481,2024,11,12,15,48
0,49,19971,2024,11,12,15,49
1,49,27317,2024,11,12,15,50
46,30,7235,2024,11,12,15,51
110,33,7788,2024,11,12,15,52
128,4,4605,2024,11,12,15,53
65,29,26917,2024,11,12,15,54
26,31,16507,2024,11,12,15,55
0,0,318,2024,11,12,15,56
0,0,946,2024,11,12,15,57
78,96,29931,2024,11,12,15,58
175,50,16070,2024,11,12,15,59
10,38,9996,2024,11,12,16,00
137,14,17911,2024,11,12,16,01
28,10,8928,2024,11,12,16,02
119,6,5606,2024,11,12,16,03
79,6,9166,2024,11,12,16,04
49,59,26413,2024,11,12,16,05
13,1,1743,2024,11,12,16,06
0,5,5875,2024,11,12,16,07
0,107,26376,2024,11,12,16,08
0,5,3264,2024,11,12,16,09
0,89,5411,2024,11,12,16,10
0,41,5740,2024,11,12,16,11
0,65,12408,2024,11,12,16,12
0,0,55,2024,11,12,16,14
0,12,6332,2024,11,12,16,17
0,15,8973,2024,11,12,16,18
0,19,4811,2024,11,12,16,19
0,75,1187,2024,11,12,16,20
53,5,4451,2024,11,12,16,21
50,91,36220,2024,11,12,16,22
11,50,32650,2024,11,12,16,23
3,10,10101,2024,11,12,16,24
0,11,13388,2024,11,12,16,25
0,0,251,2024,11,12,16,26
20,0,0,2024,11,12,16,28
20,13,11019,2024,11,12,16,29
102,50,6480,2024,11,12,16,30
53,128,4830,2024,11,12,16,31
76,38,8283,2024,11,12,16,32
14,16,6444,2024,11,12,16,33
45,57,4199,2024,11,12,16,34
10,2,1378,2024,11,12,16,35
46,40,4085,2024,11,12,16,36
0,93,16544,2024,11,12,16,37
0,17,12184,2024,11,12,16,38
0,1,3375,2024,11,12,16,39
0,47,10325,2024,11,12,16,40
0,46,5935,2024,11,12,16,41
0,28,257,2024,11,12,16,43
0,1,3141,2024,11,12,16,45
