app,keyCount,mouseCount,freq,year,month,day,hour
explorer,0,10,2.183333333333333,2024,10,19,22
explorer,0,9,1.8166666666666669,2024,10,19,23
cloudmusic,0,1,0.1666666666666666,2024,10,19,09
cloudmusic,0,28,0.5833333333333333,2024,10,19,10
cloudmusic,0,7,1.3333333333333333,2024,10,19,11
cloudmusic,0,4,0.5833333333333333,2024,10,19,12
cloudmusic,1,5,2.083333333333333,2024,10,19,13
cloudmusic,0,1,0.5,2024,10,19,17
cloudmusic,0,1,0.3333333333333333,2024,10,19,19
cloudmusic,0,5,0.95,2024,10,19,20
cloudmusic,0,45,3.083333333333333,2024,10,19,21
cloudmusic,0,2,0.5333333333333333,2024,10,19,22
MuMuPlayer,0,25,1.1666666666666663,2024,10,19,00
MuMuPlayer,0,227,5.199999999999999,2024,10,19,09
MuMuPlayer,0,67,1.0,2024,10,19,10
MuMuPlayer,0,33,0.6666666666666666,2024,10,19,11
MuMuPlayer,0,762,20.0,2024,10,19,12
MuMuPlayer,0,358,14.833333333333332,2024,10,19,18
MuMuPlayer,3,2052,51.66666666666666,2024,10,19,19
steamwebhelper,0,55,0.8333333333333333,2024,10,19,23
Code,34,236,7.533333333333333,2024,10,19,09
Code,2,65,1.4833333333333332,2024,10,19,10
Code,1,259,6.499999999999999,2024,10,19,11
Code,0,51,1.0,2024,10,19,12
Code,2,636,2.583333333333333,2024,10,19,13
Code,0,9,0.4166666666666666,2024,10,19,20
Code,771,409,17.266666666666666,2024,10,19,22
Code,481,230,19.65,2024,10,19,23
QQ,42,30,0.8333333333333333,2024,10,19,00
QQ,14,9,0.6666666666666666,2024,10,19,09
QQ,52,66,0.8333333333333333,2024,10,19,11
QQ,0,2,0.3333333333333333,2024,10,19,12
QQ,0,12,0.5833333333333333,2024,10,19,17
QQ,63,26,0.8999999999999999,2024,10,19,20
QQ,185,795,6.333333333333334,2024,10,19,21
QQ,133,331,3.233333333333334,2024,10,19,22
QQ,56,354,4.200000000000001,2024,10,19,23
WeChat,23,88,1.25,2024,10,19,20
WeChat,50,143,1.0,2024,10,19,21
WeChat,181,121,2.6666666666666665,2024,10,19,22
WeChat,1628,148,10.483333333333333,2024,10,19,23
wpp,10,68,4.283333333333333,2024,10,19,10
wpp,0,2,0.25,2024,10,19,11
wps,752,1037,36.266666666666666,2024,10,19,10
wps,555,355,18.08333333333333,2024,10,19,11
SysDefault,0,14,1.1666666666666663,2024,10,19,00
SysDefault,0,40,3.533333333333333,2024,10,19,09
SysDefault,0,31,4.016666666666667,2024,10,19,10
SysDefault,0,18,2.083333333333333,2024,10,19,11
SysDefault,0,21,2.833333333333333,2024,10,19,12
SysDefault,0,4,1.0833333333333333,2024,10,19,13
SysDefault,0,12,1.9166666666666663,2024,10,19,17
SysDefault,0,2,0.5,2024,10,19,18
SysDefault,0,19,4.166666666666667,2024,10,19,19
SysDefault,0,37,2.983333333333334,2024,10,19,20
SysDefault,0,66,4.0,2024,10,19,21
SysDefault,0,44,9.6,2024,10,19,22
SysDefault,0,61,4.15,2024,10,19,23
msedge,27,59,0.9833333333333334,2024,10,20,00
msedge,208,562,18.666666666666664,2024,10,20,09
msedge,8,61,1.2333333333333332,2024,10,20,10
msedge,41,236,15.15,2024,10,20,11
msedge,4,75,0.2,2024,10,20,12
msedge,92,398,5.783333333333334,2024,10,20,13
msedge,9,55,10.416666666666666,2024,10,20,14
msedge,9,18,6.0,2024,10,20,15
msedge,227,1167,14.66666666666667,2024,10,20,17
msedge,70,453,14.166666666666668,2024,10,20,18
msedge,22,897,18.28333333333333,2024,10,20,20
msedge,79,721,12.866666666666667,2024,10,20,21
HipsTray,0,1,0.5,2024,10,20,17
HipsTray,0,1,0.25,2024,10,20,21
mspaint,5,78,1.9166666666666663,2024,10,20,10
mspaint,0,3,0.1666666666666666,2024,10,20,13
WindowsTerminal,32,21,1.4166666666666663,2024,10,20,09
WindowsTerminal,37,18,2.0666666666666664,2024,10,20,10
WindowsTerminal,51,36,1.9833333333333327,2024,10,20,11
WindowsTerminal,57,14,1.0,2024,10,20,12
WindowsTerminal,40,55,4.166666666666667,2024,10,20,13
WindowsTerminal,176,9,30.666666666666668,2024,10,20,19
WindowsTerminal,69,1,20.416666666666668,2024,10,20,20
LockApp,1,0,1.0,2024,10,20,08
LockApp,0,1,0.3333333333333333,2024,10,20,14
StartMenuExperienceHost,0,1,0.2,2024,10,20,00
StartMenuExperienceHost,0,1,0.2,2024,10,20,13
SearchHost,0,1,0.2,2024,10,20,13
SearchHost,8,4,0.2,2024,10,20,17
ShellExperienceHost,0,2,0.6666666666666666,2024,10,20,14
ShellExperienceHost,0,1,0.1666666666666666,2024,10,20,18
ShellExperienceHost,0,4,1.1166666666666665,2024,10,20,21
ShellExperienceHost,0,0,0.5,2024,10,20,22
explorer,0,4,0.4,2024,10,20,00
explorer,0,1,0.25,2024,10,20,08
explorer,0,7,0.9166666666666666,2024,10,20,09
explorer,16,3,0.8500000000000001,2024,10,20,10
explorer,0,5,0.9,2024,10,20,11
explorer,0,2,0.2,2024,10,20,12
explorer,11,38,2.6166666666666667,2024,10,20,13
explorer,0,4,1.0833333333333333,2024,10,20,14
explorer,0,27,3.7,2024,10,20,17
explorer,0,13,1.4999999999999998,2024,10,20,18
explorer,1,0,0.3333333333333333,2024,10,20,19
explorer,0,9,1.2833333333333332,2024,10,20,20
explorer,0,10,2.1,2024,10,20,21
explorer,0,5,1.4,2024,10,20,22
cloudmusic,0,1,0.25,2024,10,20,08
cloudmusic,0,1,0.1666666666666666,2024,10,20,09
cloudmusic,0,6,0.6166666666666667,2024,10,20,17
cloudmusic,0,6,1.4166666666666663,2024,10,20,18
cloudmusic,0,4,0.7833333333333332,2024,10,20,20
cloudmusic,0,32,1.15,2024,10,20,21
cloudmusic,0,2,0.2,2024,10,20,22
MuMuPlayer,0,152,5.5,2024,10,20,14
MuMuPlayer,0,418,15.333333333333334,2024,10,20,15
MuMuPlayer,0,174,3.083333333333333,2024,10,20,20
MuMuPlayer,0,2,0.25,2024,10,20,21
MuMuPlayer,0,2,0.2,2024,10,20,22
steamwebhelper,21,12,0.45,2024,10,20,22
b1-Win64-Shipping,2,2,0.2,2024,10,20,22
b1-Win64-Shipping,0,1,4.0,2024,10,20,23
devcpp,4301,264,28.83333333333333,2024,10,20,09
devcpp,3313,316,39.85000000000001,2024,10,20,10
devcpp,3594,261,26.48333333333333,2024,10,20,11
devcpp,2344,144,28.2,2024,10,20,12
devcpp,2367,655,23.5,2024,10,20,13
devcpp,1135,1,5.0,2024,10,20,18
devcpp,1430,154,9.333333333333334,2024,10,20,19
devcpp,65,2,1.0833333333333333,2024,10,20,20
Code,737,1224,25.616666666666664,2024,10,20,17
Code,330,1632,14.833333333333332,2024,10,20,18
Code,69,8,0.45,2024,10,20,20
Code,1179,463,12.85,2024,10,20,21
Code,1,207,6.2,2024,10,20,22
QQ,83,21,0.65,2024,10,20,00
QQ,0,1,0.25,2024,10,20,08
QQ,10,13,1.6666666666666667,2024,10,20,09
QQ,9,12,0.4,2024,10,20,10
QQ,5,20,0.2,2024,10,20,12
QQ,23,40,0.5,2024,10,20,13
QQ,0,2,0.5833333333333333,2024,10,20,14
QQ,0,2,0.3333333333333333,2024,10,20,15
QQ,92,68,1.6666666666666663,2024,10,20,17
QQ,0,40,1.25,2024,10,20,18
QQ,0,28,0.5833333333333333,2024,10,20,20
QQ,898,701,8.366666666666665,2024,10,20,21
QQ,2329,254,17.2,2024,10,20,22
WeChat,73,27,0.7833333333333333,2024,10,20,00
WeChat,138,59,0.8666666666666667,2024,10,20,21
WeChat,55,24,0.5,2024,10,20,22
Typora,0,3,0.3333333333333333,2024,10,20,17
SysDefault,0,14,0.9833333333333334,2024,10,20,00
SysDefault,0,3,0.25,2024,10,20,08
SysDefault,0,36,4.333333333333333,2024,10,20,09
SysDefault,31,14,2.6833333333333336,2024,10,20,10
SysDefault,0,19,2.4833333333333334,2024,10,20,11
SysDefault,0,3,0.2,2024,10,20,12
SysDefault,7,64,4.866666666666668,2024,10,20,13
SysDefault,0,6,1.4166666666666663,2024,10,20,14
SysDefault,0,7,1.3333333333333333,2024,10,20,15
SysDefault,0,57,7.699999999999999,2024,10,20,17
SysDefault,0,17,3.666666666666667,2024,10,20,18
SysDefault,0,4,1.6666666666666663,2024,10,20,19
SysDefault,0,80,3.0333333333333337,2024,10,20,20
SysDefault,0,198,9.183333333333334,2024,10,20,21
SysDefault,0,50,5.15,2024,10,20,22
msedge,0,88,2.6666666666666665,2024,10,21,09
msedge,114,394,12.392857142857142,2024,10,21,11
msedge,3,152,5.533333333333333,2024,10,21,16
msedge,201,529,10.833333333333336,2024,10,21,17
msedge,294,686,12.25,2024,10,21,19
msedge,22,298,10.516666666666667,2024,10,21,20
msedge,53,291,12.226190476190474,2024,10,21,21
msedge,7,14,0.5833333333333333,2024,10,21,23
HipsTray,0,1,0.2,2024,10,21,16
HipsTray,0,1,0.25,2024,10,21,23
WindowsTerminal,3,45,0.3428571428571428,2024,10,21,21
WeChatAppEx,1,3,0.3928571428571428,2024,10,21,11
WeChatAppEx,3,6,0.95,2024,10,21,19
WeChatAppEx,103,114,1.2333333333333334,2024,10,21,20
WeChatAppEx,1,16,0.3928571428571428,2024,10,21,21
ApplicationFrameHost,53,38,2.416666666666667,2024,10,21,19
ApplicationFrameHost,35,71,10.133333333333336,2024,10,21,20
ApplicationFrameHost,0,3,2.7833333333333337,2024,10,21,21
LockApp,0,1,0.25,2024,10,21,00
LockApp,0,1,0.2,2024,10,21,11
StartMenuExperienceHost,0,3,0.25,2024,10,21,00
StartMenuExperienceHost,0,6,0.2,2024,10,21,11
SearchHost,0,2,0.2,2024,10,21,11
ShellExperienceHost,0,0,0.2,2024,10,21,16
explorer,0,1,0.25,2024,10,21,00
explorer,0,4,0.5833333333333333,2024,10,21,09
explorer,397,162,2.6761904761904765,2024,10,21,11
explorer,0,2,0.5,2024,10,21,16
explorer,0,4,0.5,2024,10,21,17
explorer,60,61,3.75,2024,10,21,19
explorer,0,30,2.3833333333333333,2024,10,21,20
explorer,11,18,0.7,2024,10,21,21
explorer,0,10,0.45,2024,10,21,23
cloudmusic,0,3,0.3333333333333333,2024,10,21,17
MuMuPlayer,0,306,2.25,2024,10,21,09
MuMuPlayer,0,134,2.7833333333333337,2024,10,21,16
MuMuPlayer,0,172,4.666666666666666,2024,10,21,17
MuMuPlayer,0,1891,60.0,2024,10,21,18
MuMuPlayer,0,298,7.5,2024,10,21,19
steamwebhelper,0,1,0.25,2024,10,21,09
b1-Win64-Shipping,1,4,8.0,2024,10,21,00
b1-Win64-Shipping,1,1,0.8333333333333333,2024,10,21,09
b1-Win64-Shipping,0,0,1.0,2024,10,21,10
Feishu,757,232,7.266666666666667,2024,10,21,19
Feishu,0,2,0.2,2024,10,21,20
Feishu,218,45,0.8428571428571427,2024,10,21,21
Feishu,0,5,0.25,2024,10,21,23
QQ,0,203,2.25,2024,10,21,09
QQ,0,485,2.2261904761904763,2024,10,21,11
QQ,0,14,0.25,2024,10,21,16
QQ,334,71,2.833333333333333,2024,10,21,17
QQ,0,87,1.0666666666666669,2024,10,21,19
QQ,5,5,0.25,2024,10,21,20
QQ,71,33,0.45,2024,10,21,23
WeChat,329,156,2.392857142857143,2024,10,21,11
WeChat,281,479,5.683333333333335,2024,10,21,19
WeChat,0,308,3.333333333333334,2024,10,21,20
WeChat,33,50,0.8928571428571428,2024,10,21,21
WeChat,0,2,0.2,2024,10,21,23
photolaunch,0,3,0.25,2024,10,21,11
wps,0,68,1.476190476190476,2024,10,21,11
wps,355,148,3.616666666666667,2024,10,21,19
wps,2429,51,10.116666666666667,2024,10,21,20
wps,0,1,1.1428571428571428,2024,10,21,21
wps,32,16,0.7833333333333333,2024,10,21,23
SysDefault,0,2,0.25,2024,10,21,00
SysDefault,0,35,3.166666666666667,2024,10,21,09
SysDefault,0,38,5.592857142857143,2024,10,21,11
SysDefault,0,8,1.5333333333333332,2024,10,21,16
SysDefault,0,28,4.833333333333333,2024,10,21,17
SysDefault,0,88,8.5,2024,10,21,19
SysDefault,0,151,12.833333333333336,2024,10,21,20
SysDefault,0,24,1.676190476190476,2024,10,21,21
SysDefault,0,9,1.0333333333333332,2024,10,21,23
msedge,7,16,0.7499999999999999,2024,10,21,23
msedge,30,137,2.95,2024,10,22,08
msedge,21,543,9.95,2024,10,22,12
msedge,36,11,3.5333333333333337,2024,10,22,15
msedge,635,42,26.25,2024,10,22,16
msedge,515,54,19.03333333333333,2024,10,22,17
msedge,63,340,5.616666666666666,2024,10,22,18
msedge,23,106,5.1761904761904765,2024,10,22,19
msedge,13,5,0.25,2024,10,22,20
Notepad,0,2,0.3928571428571428,2024,10,22,19
WindowsTerminal,47,9,2.1166666666666667,2024,10,22,12
WindowsTerminal,42,0,3.4166666666666665,2024,10,22,19
WindowsTerminal,41,2,0.25,2024,10,22,20
OneDrive,0,2,0.2,2024,10,22,18
WeChatAppEx,2,5,0.45,2024,10,22,17
WeChatAppEx,4,70,1.5,2024,10,22,18
WeChatAppEx,3,27,0.6000000000000001,2024,10,22,21
ApplicationFrameHost,0,1,0.1666666666666666,2024,10,21,23
LockApp,0,2,0.25,2024,10,22,16
LockApp,0,1,0.2,2024,10,22,18
StartMenuExperienceHost,0,1,0.1666666666666666,2024,10,21,23
StartMenuExperienceHost,0,1,0.25,2024,10,22,09
StartMenuExperienceHost,0,2,0.5333333333333333,2024,10,22,12
StartMenuExperienceHost,0,1,0.25,2024,10,22,20
SearchHost,0,0,0.3333333333333333,2024,10,22,12
ShellExperienceHost,0,7,0.5333333333333333,2024,10,22,12
ShellExperienceHost,0,2,0.25,2024,10,22,16
ShellExperienceHost,0,7,0.2,2024,10,22,18
explorer,0,13,0.6166666666666667,2024,10,21,23
explorer,0,21,1.8166666666666669,2024,10,22,08
explorer,0,10,1.7833333333333332,2024,10,22,12
explorer,0,14,0.5333333333333333,2024,10,22,15
explorer,0,4,0.3333333333333333,2024,10,22,16
explorer,4,2,0.7833333333333332,2024,10,22,17
explorer,1,34,2.15,2024,10,22,18
explorer,105,78,2.759523809523809,2024,10,22,19
explorer,45,20,1.0,2024,10,22,20
explorer,18,10,3.1833333333333336,2024,10,22,21
cloudmusic,0,2,0.2,2024,10,22,08
cloudmusic,0,1,0.3333333333333333,2024,10,22,21
MuMuPlayer,0,308,6.316666666666666,2024,10,22,12
MuMuPlayer,1,797,15.9,2024,10,22,21
MuMuPlayer,0,838,21.5,2024,10,22,22
MuMuPlayer,0,10,1.3333333333333333,2024,10,22,23
steamwebhelper,0,6,0.25,2024,10,22,18
devcpp,2126,40,13.366666666666667,2024,10,22,12
devcpp,0,3,0.5333333333333333,2024,10,22,15
Code,20,61,2.45,2024,10,22,08
Code,20,185,3.7833333333333337,2024,10,22,18
Code,58,608,13.642857142857144,2024,10,22,19
Code,56,9,3.5,2024,10,22,20
Code,5,5,0.2,2024,10,22,21
Code,0,1,0.3333333333333333,2024,10,22,23
Feishu,0,12,0.4166666666666666,2024,10,21,23
QQ,123,109,1.6999999999999995,2024,10,22,08
QQ,129,128,1.8333333333333333,2024,10,22,12
QQ,1,3,1.5333333333333332,2024,10,22,15
QQ,428,7,3.333333333333333,2024,10,22,16
QQ,0,2,0.2,2024,10,22,17
QQ,32,24,1.0,2024,10,22,18
QQ,311,25,1.809523809523809,2024,10,22,19
QQ,368,90,2.6333333333333333,2024,10,22,21
WeChat,1,53,0.5833333333333333,2024,10,22,08
WeChat,0,1,0.25,2024,10,22,09
WeChat,46,10,0.7,2024,10,22,17
WeChat,150,779,9.783333333333331,2024,10,22,18
WeChat,10,212,5.699999999999999,2024,10,22,19
WeChat,362,68,2.716666666666667,2024,10,22,21
Typora,0,4,0.5833333333333333,2024,10,22,19
Typora,0,1,0.25,2024,10,22,20
wps,496,34,6.15,2024,10,22,08
wps,410,9,6.25,2024,10,22,09
wps,4,82,2.1666666666666665,2024,10,22,18
wps,0,46,2.0166666666666666,2024,10,22,21
mailmaster,0,37,0.5928571428571429,2024,10,22,19
SysDefault,0,17,1.2,2024,10,21,23
SysDefault,0,17,3.15,2024,10,22,08
SysDefault,0,1,0.25,2024,10,22,09
SysDefault,0,39,4.233333333333333,2024,10,22,12
SysDefault,0,4,0.8666666666666667,2024,10,22,15
SysDefault,16,11,2.583333333333333,2024,10,22,16
SysDefault,2,7,1.8333333333333333,2024,10,22,17
SysDefault,0,47,5.149999999999999,2024,10,22,18
SysDefault,3,34,4.926190476190476,2024,10,22,19
SysDefault,0,5,0.5,2024,10,22,20
SysDefault,1,74,3.416666666666667,2024,10,22,21
SysDefault,0,1,0.5,2024,10,22,22
SysDefault,0,1,0.3333333333333333,2024,10,22,23
msedge,47,726,26.83333333333333,2024,10,23,12
msedge,0,1,1.3333333333333333,2024,10,23,13
msedge,14,27,1.25,2024,10,23,14
msedge,133,558,11.083333333333332,2024,10,23,15
msedge,198,865,20.65,2024,10,23,16
msedge,28,402,7.316666666666667,2024,10,23,17
msedge,74,218,5.542857142857143,2024,10,23,18
msedge,74,252,3.0500000000000003,2024,10,23,19
msedge,18,48,0.6000000000000001,2024,10,23,20
msedge,21,30,0.3333333333333333,2024,10,23,21
msedge,87,83,8.749999999999998,2024,10,23,22
msedge,71,983,24.95,2024,10,23,23
HipsTray,0,1,0.3333333333333333,2024,10,23,22
WeChatAppEx,2,14,0.5833333333333333,2024,10,23,15
WeChatAppEx,3,31,0.45,2024,10,23,20
Clash for Windows,0,7,0.2,2024,10,23,17
Clash for Windows,0,2,0.25,2024,10,23,18
Clash for Windows,0,5,0.8333333333333333,2024,10,23,19
LockApp,0,1,0.1666666666666666,2024,10,23,13
LockApp,0,1,1.5,2024,10,23,17
StartMenuExperienceHost,0,1,0.25,2024,10,22,23
StartMenuExperienceHost,0,1,0.3333333333333333,2024,10,23,13
StartMenuExperienceHost,0,1,0.2,2024,10,23,21
SearchHost,0,1,0.2,2024,10,23,21
ShellExperienceHost,0,7,0.25,2024,10,23,13
ShellExperienceHost,0,1,0.2,2024,10,23,18
ShellExperienceHost,0,1,0.2,2024,10,23,20
ShellExperienceHost,0,1,0.25,2024,10,23,22
explorer,0,1,0.25,2024,10,22,23
explorer,0,1,0.25,2024,10,23,12
explorer,0,11,1.3666666666666667,2024,10,23,13
explorer,0,23,2.283333333333333,2024,10,23,14
explorer,0,4,0.9166666666666666,2024,10,23,15
explorer,0,21,2.4,2024,10,23,16
explorer,0,11,0.4,2024,10,23,17
explorer,99,54,2.7928571428571427,2024,10,23,18
explorer,0,19,3.616666666666667,2024,10,23,19
explorer,0,11,1.3,2024,10,23,20
explorer,0,6,1.0333333333333332,2024,10,23,21
explorer,0,3,1.0833333333333333,2024,10,23,22
explorer,0,9,1.4833333333333332,2024,10,23,23
cloudmusic,0,1,0.5,2024,10,23,12
cloudmusic,0,2,0.1666666666666666,2024,10,23,13
cloudmusic,0,1,0.1666666666666666,2024,10,23,15
MuMuPlayer,0,12,1.5833333333333333,2024,10,22,23
MuMuPlayer,0,208,2.333333333333333,2024,10,23,12
MuMuPlayer,0,1512,36.75,2024,10,23,22
MuMuPlayer,0,914,22.866666666666667,2024,10,23,23
steamwebhelper,0,2,0.3666666666666667,2024,10,23,13
steamwebhelper,0,2,0.25,2024,10,23,18
ui32,0,52,0.3666666666666667,2024,10,23,13
Code,45,81,1.8166666666666669,2024,10,23,13
Code,445,3283,32.28333333333333,2024,10,23,14
Code,820,1132,20.166666666666668,2024,10,23,15
Code,171,374,7.283333333333332,2024,10,23,16
Code,2,910,13.65,2024,10,23,17
Code,526,2147,20.233333333333327,2024,10,23,18
Code,2236,3620,31.66666666666666,2024,10,23,19
Code,630,2208,10.299999999999995,2024,10,23,20
Code,58,696,4.283333333333334,2024,10,23,21
QQ,0,1,0.25,2024,10,23,12
QQ,0,13,0.3666666666666667,2024,10,23,13
QQ,234,174,2.8666666666666667,2024,10,23,14
QQ,0,21,0.8333333333333333,2024,10,23,15
QQ,71,286,2.8666666666666667,2024,10,23,16
QQ,826,67,4.126190476190477,2024,10,23,18
QQ,27,57,1.5666666666666664,2024,10,23,19
QQ,229,106,3.433333333333334,2024,10,23,20
QQ,118,51,0.8333333333333333,2024,10,23,21
QQ,0,2,0.25,2024,10,23,22
WeChat,29,140,1.3166666666666669,2024,10,23,13
WeChat,6,160,3.366666666666667,2024,10,23,14
WeChat,329,277,3.583333333333333,2024,10,23,15
WeChat,257,259,2.5666666666666664,2024,10,23,16
WeChat,102,7,1.1166666666666665,2024,10,23,17
WeChat,1300,177,8.492857142857144,2024,10,23,18
WeChat,817,403,10.033333333333331,2024,10,23,19
WeChat,522,399,4.716666666666668,2024,10,23,20
WeChat,37,15,1.0333333333333332,2024,10,23,21
WeChat,1,56,0.65,2024,10,23,23
et,13,31,0.5833333333333333,2024,10,23,14
et,26,2,0.4761904761904761,2024,10,23,18
wps,12,203,1.8333333333333333,2024,10,23,14
wps,2,233,1.25,2024,10,23,16
wps,19,202,1.726190476190476,2024,10,23,18
wps,0,15,0.45,2024,10,23,19
wps,87,6,0.4,2024,10,23,23
SysDefault,0,2,0.5833333333333333,2024,10,22,23
SysDefault,0,18,1.833333333333333,2024,10,23,12
SysDefault,0,51,2.15,2024,10,23,13
SysDefault,0,157,7.533333333333332,2024,10,23,14
SysDefault,0,33,3.6666666666666665,2024,10,23,15
SysDefault,0,32,5.983333333333333,2024,10,23,16
SysDefault,0,15,4.816666666666667,2024,10,23,17
SysDefault,0,65,6.909523809523809,2024,10,23,18
SysDefault,0,295,8.783333333333333,2024,10,23,19
SysDefault,0,57,5.000000000000001,2024,10,23,20
SysDefault,0,43,2.083333333333333,2024,10,23,21
SysDefault,0,33,5.583333333333332,2024,10,23,22
SysDefault,0,21,2.6500000000000004,2024,10,23,23
msedge,0,1,0.25,2024,10,24,00
msedge,15,38,1.2,2024,10,24,14
msedge,74,14,0.7,2024,10,24,15
msedge,9,45,3.666666666666667,2024,10,24,17
msedge,62,50,2.7,2024,10,24,18
msedge,126,87,4.7,2024,10,24,19
msedge,176,120,8.48333333333333,2024,10,24,20
msedge,239,363,4.733333333333333,2024,10,24,21
msedge,33,129,4.18452380952381,2024,10,24,22
msedge,60,995,9.2,2024,10,24,23
HipsTray,0,1,0.1666666666666666,2024,10,24,17
HipsTray,0,1,0.1666666666666666,2024,10,24,23
SnippingTool,0,1,0.2,2024,10,24,18
WeChatAppEx,1,107,0.7,2024,10,24,23
ApplicationFrameHost,47,29,1.3666666666666665,2024,10,24,20
StartMenuExperienceHost,0,1,0.3333333333333333,2024,10,24,00
SearchHost,0,1,0.3333333333333333,2024,10,24,00
explorer,0,3,0.7833333333333332,2024,10,24,14
explorer,0,2,0.45,2024,10,24,15
explorer,0,8,0.4166666666666666,2024,10,24,17
explorer,0,6,0.8,2024,10,24,18
explorer,0,29,1.9833333333333327,2024,10,24,19
explorer,0,14,1.15,2024,10,24,20
explorer,11,50,4.016666666666668,2024,10,24,21
explorer,38,139,6.0011904761904775,2024,10,24,22
explorer,1,65,3.0,2024,10,24,23
cloudmusic,0,1,0.5,2024,10,24,14
cloudmusic,0,1,0.2,2024,10,24,19
cloudmusic,0,1,0.2,2024,10,24,21
MuMuPlayer,15,1574,37.91666666666666,2024,10,24,00
MuMuPlayer,11,455,15.533333333333331,2024,10,24,14
MuMuPlayer,0,848,26.28333333333333,2024,10,24,15
MuMuPlayer,0,915,19.5,2024,10,24,17
MuMuPlayer,4,1678,42.55000000000002,2024,10,24,18
MuMuPlayerUpdater,0,1,0.25,2024,10,24,14
MuMuPlayerUpdater,0,3,0.1666666666666666,2024,10,24,17
Code,1459,465,30.566666666666663,2024,10,24,21
Code,397,175,8.201190476190474,2024,10,24,22
Code,14,434,1.2999999999999998,2024,10,24,23
Feishu,168,36,3.3666666666666667,2024,10,24,19
Feishu,0,11,0.45,2024,10,24,20
Feishu,162,37,1.9166666666666667,2024,10,24,21
Feishu,0,1,0.25,2024,10,24,22
Feishu,0,2,0.25,2024,10,24,23
QQ,0,60,0.5833333333333333,2024,10,24,00
QQ,0,261,1.5333333333333332,2024,10,24,14
QQ,95,47,0.9166666666666666,2024,10,24,17
QQ,666,25,3.35,2024,10,24,18
QQ,153,90,2.25,2024,10,24,19
QQ,0,30,0.25,2024,10,24,20
QQ,20,85,1.475,2024,10,24,22
QQ,0,71,0.8999999999999999,2024,10,24,23
WeChat,1,116,1.0,2024,10,24,14
WeChat,0,2,0.2,2024,10,24,18
WeChat,86,43,0.7,2024,10,24,19
WeChat,926,101,4.683333333333335,2024,10,24,21
WeChat,407,69,4.401190476190476,2024,10,24,22
WeChat,1595,308,8.866666666666667,2024,10,24,23
Typora,79,390,5.133333333333334,2024,10,24,23
photolaunch,0,7,0.3095238095238095,2024,10,24,22
wpp,0,12,0.2916666666666666,2024,10,24,22
wpp,0,24,0.7,2024,10,24,23
wps,0,2,2.1666666666666665,2024,10,24,14
wps,1329,27,9.283333333333331,2024,10,24,15
wps,675,24,2.9833333333333334,2024,10,24,18
wps,4596,122,34.14999999999999,2024,10,24,19
wps,5327,136,33.15,2024,10,24,20
wps,986,153,7.033333333333333,2024,10,24,21
wps,289,567,14.384523809523806,2024,10,24,22
wps,159,70,4.216666666666667,2024,10,24,23
SysDefault,0,5,0.5833333333333333,2024,10,24,00
SysDefault,0,13,2.033333333333333,2024,10,24,14
SysDefault,0,32,5.283333333333333,2024,10,24,15
SysDefault,0,23,3.1666666666666665,2024,10,24,17
SysDefault,0,79,7.216666666666666,2024,10,24,18
SysDefault,0,69,7.649999999999999,2024,10,24,19
SysDefault,0,51,7.149999999999999,2024,10,24,20
SysDefault,0,63,6.85,2024,10,24,21
SysDefault,0,91,9.501190476190477,2024,10,24,22
SysDefault,0,77,8.566666666666665,2024,10,24,23
msedge,60,996,9.45,2024,10,24,23
msedge,0,21,1.583333333333333,2024,10,25,12
msedge,551,745,12.809523809523808,2024,10,25,13
msedge,130,1520,16.46666666666667,2024,10,25,14
msedge,353,753,14.916666666666668,2024,10,25,15
msedge,104,366,12.8,2024,10,25,16
msedge,9,485,7.666666666666666,2024,10,25,17
msedge,0,3,0.2,2024,10,25,18
msedge,58,97,1.95,2024,10,25,19
msedge,296,1767,14.241666666666664,2024,10,25,20
msedge,29,320,6.833333333333333,2024,10,25,21
msedge,12,146,0.7833333333333333,2024,10,25,22
HipsTray,0,1,0.5333333333333333,2024,10,25,18
WindowsTerminal,20,34,2.2,2024,10,25,14
WindowsTerminal,26,80,3.2333333333333334,2024,10,25,15
WindowsTerminal,3,1,0.2,2024,10,25,16
WindowsTerminal,132,26,3.333333333333333,2024,10,25,17
OneDrive,0,1,0.1428571428571428,2024,10,25,18
WeChatAppEx,2,8,0.6428571428571428,2024,10,25,13
WeChatAppEx,4,9,0.5666666666666667,2024,10,25,14
WeChatAppEx,1,3,0.4166666666666666,2024,10,25,20
OpenWith,0,1,0.1666666666666666,2024,10,25,20
LockApp,0,1,0.25,2024,10,25,13
LockApp,0,0,2.0,2024,10,25,15
StartMenuExperienceHost,0,1,0.25,2024,10,24,23
StartMenuExperienceHost,0,2,0.1428571428571428,2024,10,25,13
StartMenuExperienceHost,0,1,0.125,2024,10,25,20
ShellExperienceHost,0,1,0.3333333333333333,2024,10,25,13
ShellExperienceHost,0,1,0.2,2024,10,25,14
ShellExperienceHost,3,4,0.8666666666666666,2024,10,25,16
ShellExperienceHost,0,14,0.6666666666666666,2024,10,25,17
ShellExperienceHost,0,3,0.3428571428571428,2024,10,25,18
ShellExperienceHost,0,2,0.25,2024,10,25,22
ShellExperienceHost,0,1,0.25,2024,10,25,23
explorer,4,67,3.25,2024,10,24,23
explorer,0,13,1.726190476190476,2024,10,25,13
explorer,0,32,1.85,2024,10,25,14
explorer,0,7,1.35,2024,10,25,15
