app,keyCount,mouseCount,year,month,day,hour,minute
photolaunch,0,5,2024,11,06,17,17
SysDefault,0,3,2024,11,06,17,17
WindowsTerminal,9,0,2024,11,06,17,18
explorer,0,1,2024,11,06,17,18
devcpp,2,7,2024,11,06,17,18
photolaunch,0,1,2024,11,06,17,18
SysDefault,0,3,2024,11,06,17,18
explorer,0,1,2024,11,06,17,19
devcpp,5,8,2024,11,06,17,19
photolaunch,0,2,2024,11,06,17,19
SysDefault,0,1,2024,11,06,17,19
WindowsTerminal,17,7,2024,11,06,17,20
explorer,0,2,2024,11,06,17,20
devcpp,2,14,2024,11,06,17,20
photolaunch,0,2,2024,11,06,17,20
SysDefault,0,6,2024,11,06,17,20
devcpp,0,36,2024,11,06,17,21
devcpp,0,2,2024,11,06,17,22
StartMenuExperienceHost,0,1,2024,11,06,17,23
explorer,0,3,2024,11,06,17,23
devcpp,0,5,2024,11,06,17,23
SysDefault,0,1,2024,11,06,17,23
devcpp,0,4,2024,11,06,17,49
WindowsTerminal,9,3,2024,11,06,17,50
explorer,0,4,2024,11,06,17,50
devcpp,4,60,2024,11,06,17,50
QQ,0,1,2024,11,06,17,50
photolaunch,0,8,2024,11,06,17,50
SysDefault,0,4,2024,11,06,17,50
WindowsTerminal,18,3,2024,11,06,17,51
explorer,0,3,2024,11,06,17,51
devcpp,6,39,2024,11,06,17,51
photolaunch,0,2,2024,11,06,17,51
SysDefault,0,5,2024,11,06,17,51
WindowsTerminal,53,6,2024,11,06,17,52
explorer,0,1,2024,11,06,17,52
devcpp,0,2,2024,11,06,17,52
Code,0,3,2024,11,06,17,52
SysDefault,0,1,2024,11,06,17,52
WindowsTerminal,1,3,2024,11,06,17,53
explorer,0,1,2024,11,06,17,53
devcpp,50,82,2024,11,06,17,53
SysDefault,0,4,2024,11,06,17,53
devcpp,45,17,2024,11,06,17,54
Notepad,0,13,2024,11,06,17,55
explorer,0,1,2024,11,06,17,55
devcpp,16,16,2024,11,06,17,55
Notepad,4,2,2024,11,06,17,56
WindowsTerminal,1,3,2024,11,06,17,56
explorer,0,4,2024,11,06,17,56
devcpp,0,3,2024,11,06,17,56
SysDefault,0,5,2024,11,06,17,56
msedge,0,13,2024,11,06,17,57
devcpp,0,25,2024,11,06,17,57
Code,0,0,2024,11,06,17,57
SysDefault,0,4,2024,11,06,17,57
msedge,0,86,2024,11,06,17,58
msedge,0,8,2024,11,06,17,59
msedge,0,1,2024,11,06,18,00
devcpp,0,126,2024,11,06,18,00
SysDefault,0,1,2024,11,06,18,00
Notepad,0,1,2024,11,06,18,01
WindowsTerminal,4,1,2024,11,06,18,01
explorer,0,2,2024,11,06,18,01
devcpp,0,4,2024,11,06,18,01
Code,0,3,2024,11,06,18,01
SysDefault,0,3,2024,11,06,18,01
explorer,0,1,2024,11,06,18,02
devcpp,17,82,2024,11,06,18,02
Code,0,1,2024,11,06,18,02
SysDefault,0,1,2024,11,06,18,02
devcpp,136,84,2024,11,06,18,03
devcpp,59,60,2024,11,06,18,04
devcpp,277,11,2024,11,06,18,05
msedge,0,1,2024,11,06,18,06
WindowsTerminal,1,3,2024,11,06,18,06
explorer,0,3,2024,11,06,18,06
devcpp,31,10,2024,11,06,18,06
Code,0,2,2024,11,06,18,06
SysDefault,0,4,2024,11,06,18,06
WindowsTerminal,3,2,2024,11,06,18,07
devcpp,0,57,2024,11,06,18,07
msedge,0,1,2024,11,06,18,08
WindowsTerminal,10,3,2024,11,06,18,08
explorer,0,3,2024,11,06,18,08
devcpp,4,47,2024,11,06,18,08
Code,1,4,2024,11,06,18,08
SysDefault,0,10,2024,11,06,18,08
msedge,0,1,2024,11,06,18,09
WindowsTerminal,30,2,2024,11,06,18,09
explorer,0,2,2024,11,06,18,09
devcpp,16,46,2024,11,06,18,09
Code,0,4,2024,11,06,18,09
SysDefault,0,6,2024,11,06,18,09
WindowsTerminal,32,4,2024,11,06,18,10
explorer,0,2,2024,11,06,18,10
devcpp,2,11,2024,11,06,18,10
SysDefault,0,3,2024,11,06,18,10
WindowsTerminal,9,2,2024,11,06,18,11
explorer,0,2,2024,11,06,18,11
devcpp,40,52,2024,11,06,18,11
Code,0,1,2024,11,06,18,11
SysDefault,0,9,2024,11,06,18,11
devcpp,35,37,2024,11,06,18,12
SysDefault,0,2,2024,11,06,18,12
devcpp,30,140,2024,11,06,18,13
WindowsTerminal,2,1,2024,11,06,18,14
devcpp,0,11,2024,11,06,18,14
WindowsTerminal,4,3,2024,11,06,18,15
devcpp,54,52,2024,11,06,18,15
SysDefault,1,3,2024,11,06,18,15
WindowsTerminal,16,3,2024,11,06,18,16
explorer,0,1,2024,11,06,18,16
devcpp,13,3,2024,11,06,18,16
Code,1,2,2024,11,06,18,16
SysDefault,1,1,2024,11,06,18,16
msedge,0,24,2024,11,06,18,17
WindowsTerminal,0,0,2024,11,06,18,17
devcpp,0,39,2024,11,06,18,17
SysDefault,0,3,2024,11,06,18,17
msedge,0,51,2024,11,06,18,18
QQ,0,1,2024,11,06,18,18
SysDefault,0,2,2024,11,06,18,18
msedge,0,2,2024,11,06,18,19
msedge,0,1,2024,11,06,18,22
WindowsTerminal,18,4,2024,11,06,18,22
explorer,0,1,2024,11,06,18,22
devcpp,8,60,2024,11,06,18,22
SysDefault,0,2,2024,11,06,18,22
WindowsTerminal,38,3,2024,11,06,18,23
explorer,0,1,2024,11,06,18,23
devcpp,55,3,2024,11,06,18,23
SysDefault,0,4,2024,11,06,18,23
WindowsTerminal,11,3,2024,11,06,18,24
devcpp,31,5,2024,11,06,18,24
Code,0,49,2024,11,06,18,24
SysDefault,0,5,2024,11,06,18,24
WindowsTerminal,10,1,2024,11,06,18,25
devcpp,15,46,2024,11,06,18,25
SysDefault,0,1,2024,11,06,18,25
WindowsTerminal,7,4,2024,11,06,18,26
explorer,0,1,2024,11,06,18,26
devcpp,0,166,2024,11,06,18,26
SysDefault,0,2,2024,11,06,18,26
WindowsTerminal,9,8,2024,11,06,18,27
explorer,0,3,2024,11,06,18,27
devcpp,45,7,2024,11,06,18,27
Code,0,1,2024,11,06,18,27
SysDefault,0,9,2024,11,06,18,27
WindowsTerminal,11,4,2024,11,06,18,28
devcpp,7,73,2024,11,06,18,28
SysDefault,0,1,2024,11,06,18,28
WindowsTerminal,10,4,2024,11,06,18,29
devcpp,4,30,2024,11,06,18,29
devcpp,140,57,2024,11,06,18,30
msedge,0,1,2024,11,06,18,31
WindowsTerminal,12,5,2024,11,06,18,31
devcpp,82,6,2024,11,06,18,31
Code,0,18,2024,11,06,18,31
SysDefault,0,1,2024,11,06,18,31
WindowsTerminal,58,5,2024,11,06,18,32
devcpp,6,11,2024,11,06,18,32
Code,0,0,2024,11,06,18,32
SysDefault,0,2,2024,11,06,18,32
Notepad,0,1,2024,11,06,18,33
WindowsTerminal,2,4,2024,11,06,18,33
explorer,0,2,2024,11,06,18,33
devcpp,55,43,2024,11,06,18,33
SysDefault,0,3,2024,11,06,18,33
WindowsTerminal,2,6,2024,11,06,18,34
devcpp,7,91,2024,11,06,18,34
SysDefault,0,3,2024,11,06,18,34
devcpp,21,26,2024,11,06,18,35
WindowsTerminal,5,7,2024,11,06,18,36
devcpp,46,26,2024,11,06,18,36
SysDefault,0,6,2024,11,06,18,36
WindowsTerminal,2,45,2024,11,06,18,37
devcpp,68,6,2024,11,06,18,37
SysDefault,0,3,2024,11,06,18,37
msedge,0,2,2024,11,06,18,38
Notepad,0,1,2024,11,06,18,38
WindowsTerminal,28,4,2024,11,06,18,38
explorer,0,1,2024,11,06,18,38
devcpp,54,34,2024,11,06,18,38
Code,0,23,2024,11,06,18,38
SysDefault,0,10,2024,11,06,18,38
WindowsTerminal,18,4,2024,11,06,18,39
devcpp,50,57,2024,11,06,18,39
Code,2,0,2024,11,06,18,39
SysDefault,0,2,2024,11,06,18,39
WindowsTerminal,2,2,2024,11,06,18,40
explorer,0,1,2024,11,06,18,40
devcpp,101,85,2024,11,06,18,40
SysDefault,0,3,2024,11,06,18,40
msedge,0,1,2024,11,06,18,41
WindowsTerminal,21,1,2024,11,06,18,41
devcpp,67,64,2024,11,06,18,41
SysDefault,0,7,2024,11,06,18,41
WindowsTerminal,0,2,2024,11,06,18,42
devcpp,108,21,2024,11,06,18,42
SysDefault,1,0,2024,11,06,18,42
WindowsTerminal,60,4,2024,11,06,18,43
devcpp,26,39,2024,11,06,18,43
msedge,4,51,2024,11,06,18,44
devcpp,91,39,2024,11,06,18,44
SysDefault,0,4,2024,11,06,18,44
msedge,0,8,2024,11,06,18,45
devcpp,6,102,2024,11,06,18,45
SysDefault,0,1,2024,11,06,18,45
WindowsTerminal,2,5,2024,11,06,18,46
explorer,0,2,2024,11,06,18,46
devcpp,58,93,2024,11,06,18,46
Code,1,2,2024,11,06,18,46
SysDefault,0,7,2024,11,06,18,46
WindowsTerminal,0,1,2024,11,06,18,47
explorer,0,1,2024,11,06,18,47
devcpp,0,1,2024,11,06,18,47
Code,0,0,2024,11,06,18,47
QQ,140,17,2024,11,06,18,47
SysDefault,0,4,2024,11,06,18,47
devcpp,12,4,2024,11,06,18,48
msedge,18,45,2024,11,06,18,49
explorer,0,1,2024,11,06,18,49
devcpp,18,1,2024,11,06,18,49
msedge,4,11,2024,11,06,18,50
devcpp,51,100,2024,11,06,18,50
devcpp,193,3,2024,11,06,18,51
devcpp,124,34,2024,11,06,18,52
devcpp,148,16,2024,11,06,18,53
devcpp,167,42,2024,11,06,18,54
devcpp,90,38,2024,11,06,18,55
msedge,16,50,2024,11,06,18,56
devcpp,45,24,2024,11,06,18,56
QQ,0,1,2024,11,06,18,56
msedge,0,2,2024,11,06,18,57
WindowsTerminal,6,2,2024,11,06,18,57
explorer,0,2,2024,11,06,18,57
devcpp,66,14,2024,11,06,18,57
SysDefault,0,5,2024,11,06,18,57
WindowsTerminal,5,12,2024,11,06,18,58
explorer,0,3,2024,11,06,18,58
devcpp,14,18,2024,11,06,18,58
photolaunch,0,1,2024,11,06,18,58
SysDefault,0,10,2024,11,06,18,58
msedge,0,1,2024,11,06,18,59
WindowsTerminal,3,7,2024,11,06,18,59
explorer,0,2,2024,11,06,18,59
devcpp,34,35,2024,11,06,18,59
SysDefault,1,5,2024,11,06,18,59
msedge,0,1,2024,11,06,19,00
WindowsTerminal,4,6,2024,11,06,19,00
devcpp,109,37,2024,11,06,19,00
SysDefault,0,3,2024,11,06,19,00
msedge,0,1,2024,11,06,19,01
Notepad,0,1,2024,11,06,19,01
WindowsTerminal,2,5,2024,11,06,19,01
explorer,0,3,2024,11,06,19,01
devcpp,122,21,2024,11,06,19,01
SysDefault,0,1,2024,11,06,19,01
WindowsTerminal,6,9,2024,11,06,19,02
devcpp,43,30,2024,11,06,19,02
SysDefault,0,4,2024,11,06,19,02
WindowsTerminal,4,3,2024,11,06,19,03
devcpp,95,47,2024,11,06,19,03
SysDefault,0,1,2024,11,06,19,03
WindowsTerminal,4,5,2024,11,06,19,04
devcpp,40,180,2024,11,06,19,04
SysDefault,0,3,2024,11,06,19,04
WindowsTerminal,5,8,2024,11,06,19,05
explorer,0,2,2024,11,06,19,05
devcpp,35,27,2024,11,06,19,05
photolaunch,0,1,2024,11,06,19,05
SysDefault,0,7,2024,11,06,19,05
WindowsTerminal,0,1,2024,11,06,19,06
devcpp,93,59,2024,11,06,19,06
photolaunch,0,0,2024,11,06,19,06
SysDefault,0,5,2024,11,06,19,06
WindowsTerminal,4,6,2024,11,06,19,07
explorer,0,12,2024,11,06,19,07
devcpp,30,59,2024,11,06,19,07
photolaunch,0,5,2024,11,06,19,07
SysDefault,0,5,2024,11,06,19,07
Notepad,0,1,2024,11,06,19,08
WindowsTerminal,2,3,2024,11,06,19,08
explorer,0,3,2024,11,06,19,08
devcpp,79,29,2024,11,06,19,08
photolaunch,0,0,2024,11,06,19,08
SysDefault,0,4,2024,11,06,19,08
WindowsTerminal,1,4,2024,11,06,19,09
explorer,0,2,2024,11,06,19,09
devcpp,89,38,2024,11,06,19,09
photolaunch,0,1,2024,11,06,19,09
SysDefault,0,5,2024,11,06,19,09
WindowsTerminal,1,1,2024,11,06,19,10
explorer,0,2,2024,11,06,19,10
devcpp,8,6,2024,11,06,19,10
photolaunch,0,1,2024,11,06,19,10
SysDefault,0,6,2024,11,06,19,10
WindowsTerminal,0,2,2024,11,06,19,11
explorer,0,1,2024,11,06,19,11
devcpp,136,6,2024,11,06,19,11
SysDefault,0,1,2024,11,06,19,11
msedge,0,2,2024,11,06,19,12
Notepad,0,1,2024,11,06,19,12
WindowsTerminal,4,6,2024,11,06,19,12
explorer,0,4,2024,11,06,19,12
devcpp,12,60,2024,11,06,19,12
Code,0,4,2024,11,06,19,12
SysDefault,0,9,2024,11,06,19,12
WindowsTerminal,10,13,2024,11,06,19,13
devcpp,66,60,2024,11,06,19,13
Code,1,1,2024,11,06,19,13
SysDefault,0,11,2024,11,06,19,13
WindowsTerminal,7,11,2024,11,06,19,14
explorer,0,1,2024,11,06,19,14
devcpp,20,13,2024,11,06,19,14
SysDefault,0,10,2024,11,06,19,14
WindowsTerminal,13,6,2024,11,06,19,15
explorer,0,2,2024,11,06,19,15
devcpp,23,11,2024,11,06,19,15
SysDefault,0,11,2024,11,06,19,15
WindowsTerminal,8,12,2024,11,06,19,16
devcpp,19,7,2024,11,06,19,16
SysDefault,0,6,2024,11,06,19,16
WindowsTerminal,2,3,2024,11,06,19,17
explorer,0,1,2024,11,06,19,17
devcpp,12,4,2024,11,06,19,17
Feishu,11,6,2024,11,06,19,17
SysDefault,0,7,2024,11,06,19,17
msedge,0,1,2024,11,06,19,18
explorer,0,1,2024,11,06,19,18
devcpp,1,3,2024,11,06,19,18
SysDefault,0,1,2024,11,06,19,18
WindowsTerminal,0,3,2024,11,06,19,19
explorer,0,1,2024,11,06,19,19
devcpp,0,61,2024,11,06,19,19
QQ,29,1,2024,11,06,19,19
SysDefault,0,1,2024,11,06,19,19
msedge,0,8,2024,11,06,19,32
explorer,0,23,2024,11,06,19,32
devcpp,0,6,2024,11,06,19,32
QQ,0,19,2024,11,06,19,32
wps,0,5,2024,11,06,19,32
SysDefault,0,5,2024,11,06,19,32
msedge,5,3,2024,11,06,19,33
explorer,0,2,2024,11,06,19,33
WeChat,13,23,2024,11,06,19,33
wps,2,14,2024,11,06,19,33
SysDefault,0,4,2024,11,06,19,33
msedge,21,90,2024,11,06,19,34
msedge,31,83,2024,11,06,19,35
msedge,7,30,2024,11,06,19,36
explorer,60,13,2024,11,06,19,36
QQ,5,6,2024,11,06,19,36
WeChat,0,1,2024,11,06,19,36
SysDefault,0,6,2024,11,06,19,36
msedge,0,25,2024,11,06,19,37
explorer,11,5,2024,11,06,19,37
steamwebhelper,11,24,2024,11,06,19,37
photolaunch,0,1,2024,11,06,19,37
SysDefault,0,3,2024,11,06,19,37
Clash for Windows,0,1,2024,11,06,19,38
ShellExperienceHost,0,1,2024,11,06,19,38
explorer,0,3,2024,11,06,19,38
steamwebhelper,0,22,2024,11,06,19,38
SysDefault,0,8,2024,11,06,19,38
explorer,0,1,2024,11,06,19,39
steamwebhelper,0,104,2024,11,06,19,39
wps,1,26,2024,11,06,19,39
SysDefault,0,2,2024,11,06,19,39
msedge,25,35,2024,11,06,19,40
steamwebhelper,0,57,2024,11,06,19,40
SysDefault,0,1,2024,11,06,19,40
msedge,40,125,2024,11,06,19,41
wps,0,0,2024,11,06,19,41
SysDefault,0,1,2024,11,06,19,41
msedge,3,14,2024,11,06,19,42
Clash for Windows,0,2,2024,11,06,19,42
explorer,0,1,2024,11,06,19,42
WeChat,0,1,2024,11,06,19,42
SysDefault,0,2,2024,11,06,19,42
msedge,4,38,2024,11,06,19,43
Clash for Windows,0,2,2024,11,06,19,43
explorer,4,3,2024,11,06,19,43
SysDefault,0,4,2024,11,06,19,43
msedge,45,30,2024,11,06,19,44
Clash for Windows,0,1,2024,11,06,19,44
explorer,10,12,2024,11,06,19,44
photolaunch,0,1,2024,11,06,19,44
wps,0,7,2024,11,06,19,44
SysDefault,0,3,2024,11,06,19,44
msedge,39,92,2024,11,06,19,45
msedge,8,90,2024,11,06,19,46
msedge,17,34,2024,11,06,19,47
explorer,0,5,2024,11,06,19,47
msedge,0,38,2024,11,06,19,48
explorer,20,4,2024,11,06,19,48
wps,0,7,2024,11,06,19,48
SysDefault,0,3,2024,11,06,19,48
msedge,0,72,2024,11,06,19,49
msedge,28,35,2024,11,06,19,50
wps,0,7,2024,11,06,19,50
SysDefault,0,1,2024,11,06,19,50
msedge,0,32,2024,11,06,19,51
steamwebhelper,0,1,2024,11,06,19,51
wps,0,2,2024,11,06,19,51
SysDefault,0,2,2024,11,06,19,51
explorer,0,5,2024,11,06,19,52
Feishu,0,33,2024,11,06,19,52
photolaunch,0,11,2024,11,06,19,52
wps,0,1,2024,11,06,19,52
SysDefault,0,7,2024,11,06,19,52
msedge,0,1,2024,11,06,19,53
explorer,18,18,2024,11,06,19,53
photolaunch,0,14,2024,11,06,19,53
SysDefault,0,2,2024,11,06,19,53
msedge,24,33,2024,11,06,19,54
explorer,0,1,2024,11,06,19,54
msedge,12,18,2024,11,06,19,55
explorer,0,1,2024,11,06,19,55
wps,0,7,2024,11,06,19,55
SysDefault,0,5,2024,11,06,19,55
Feishu,0,1,2024,11,06,19,56
wps,0,5,2024,11,06,19,56
SysDefault,0,1,2024,11,06,19,56
wps,0,0,2024,11,06,19,57
SysDefault,0,1,2024,11,06,19,57
msedge,0,1,2024,11,06,19,58
Feishu,0,0,2024,11,06,19,58
wps,0,8,2024,11,06,19,58
SysDefault,0,2,2024,11,06,19,58
msedge,0,4,2024,11,06,19,59
explorer,66,31,2024,11,06,19,59
wps,0,4,2024,11,06,19,59
SysDefault,0,11,2024,11,06,19,59
msedge,8,35,2024,11,06,20,00
explorer,0,2,2024,11,06,20,00
Code,0,1,2024,11,06,20,00
Feishu,0,2,2024,11,06,20,00
wps,0,3,2024,11,06,20,00
SysDefault,0,1,2024,11,06,20,00
msedge,0,3,2024,11,06,20,01
explorer,0,4,2024,11,06,20,01
devcpp,0,1,2024,11,06,20,01
Code,0,2,2024,11,06,20,01
Feishu,0,14,2024,11,06,20,01
wps,0,13,2024,11,06,20,01
SysDefault,0,6,2024,11,06,20,01
explorer,11,10,2024,11,06,20,02
Feishu,0,14,2024,11,06,20,02
SysDefault,0,3,2024,11,06,20,02
msedge,0,2,2024,11,06,20,03
explorer,84,10,2024,11,06,20,03
Feishu,0,10,2024,11,06,20,03
SysDefault,0,5,2024,11,06,20,03
ApplicationFrameHost,0,11,2024,11,06,20,04
explorer,115,11,2024,11,06,20,04
wps,0,3,2024,11,06,20,04
SysDefault,0,2,2024,11,06,20,04
msedge,36,17,2024,11,06,20,05
ApplicationFrameHost,0,3,2024,11,06,20,05
explorer,15,8,2024,11,06,20,05
wps,0,2,2024,11,06,20,05
SysDefault,0,2,2024,11,06,20,05
msedge,35,78,2024,11,06,20,06
msedge,0,35,2024,11,06,20,07
explorer,0,2,2024,11,06,20,07
wps,0,4,2024,11,06,20,07
SysDefault,0,2,2024,11,06,20,07
msedge,0,1,2024,11,06,20,08
ApplicationFrameHost,0,32,2024,11,06,20,08
explorer,19,5,2024,11,06,20,08
wps,0,4,2024,11,06,20,08
SysDefault,0,4,2024,11,06,20,08
msedge,11,12,2024,11,06,20,09
explorer,0,1,2024,11,06,20,09
wps,0,0,2024,11,06,20,09
msedge,8,57,2024,11,06,20,10
msedge,0,47,2024,11,06,20,11
msedge,0,2,2024,11,06,20,12
ApplicationFrameHost,0,61,2024,11,06,20,12
explorer,0,12,2024,11,06,20,12
SysDefault,0,3,2024,11,06,20,12
msedge,17,12,2024,11,06,20,13
explorer,108,6,2024,11,06,20,13
SysDefault,0,2,2024,11,06,20,13
msedge,22,42,2024,11,06,20,14
wps,0,4,2024,11,06,20,14
SysDefault,0,2,2024,11,06,20,14
msedge,12,41,2024,11,06,20,15
msedge,12,45,2024,11,06,20,16
msedge,0,6,2024,11,06,20,17
explorer,22,63,2024,11,06,20,17
wps,0,50,2024,11,06,20,17
SysDefault,0,4,2024,11,06,20,17
explorer,39,58,2024,11,06,20,18
wps,0,19,2024,11,06,20,18
SysDefault,0,1,2024,11,06,20,18
msedge,0,2,2024,11,06,20,19
explorer,62,25,2024,11,06,20,19
wps,0,9,2024,11,06,20,19
SysDefault,0,8,2024,11,06,20,19
msedge,43,42,2024,11,06,20,20
msedge,0,2,2024,11,06,20,21
explorer,56,8,2024,11,06,20,21
SysDefault,0,4,2024,11,06,20,21
msedge,8,12,2024,11,06,20,22
explorer,47,3,2024,11,06,20,22
Feishu,0,1,2024,11,06,20,22
QQ,9,8,2024,11,06,20,22
SysDefault,0,6,2024,11,06,20,22
msedge,4,41,2024,11,06,20,23
explorer,0,4,2024,11,06,20,23
QQ,15,26,2024,11,06,20,23
SysDefault,0,7,2024,11,06,20,23
explorer,0,88,2024,11,06,20,24
Code,0,1,2024,11,06,20,24
Feishu,0,28,2024,11,06,20,24
QQ,0,1,2024,11,06,20,24
SysDefault,0,1,2024,11,06,20,24
explorer,116,35,2024,11,06,20,25
photolaunch,0,5,2024,11,06,20,25
msedge,0,1,2024,11,06,20,26
explorer,4,40,2024,11,06,20,26
wps,0,10,2024,11,06,20,26
SysDefault,0,5,2024,11,06,20,26
explorer,26,8,2024,11,06,20,28
QQ,0,28,2024,11,06,20,28
photolaunch,0,1,2024,11,06,20,28
wps,0,8,2024,11,06,20,28
SysDefault,0,4,2024,11,06,20,28
explorer,22,17,2024,11,06,20,29
QQ,0,10,2024,11,06,20,29
photolaunch,0,18,2024,11,06,20,29
wps,0,2,2024,11,06,20,29
SysDefault,0,7,2024,11,06,20,29
msedge,14,3,2024,11,06,20,30
explorer,0,12,2024,11,06,20,30
wps,0,9,2024,11,06,20,30
SysDefault,0,2,2024,11,06,20,30
explorer,66,45,2024,11,06,20,31
wps,0,4,2024,11,06,20,31
SysDefault,0,9,2024,11,06,20,31
explorer,33,43,2024,11,06,20,32
wps,0,108,2024,11,06,20,32
SysDefault,0,4,2024,11,06,20,32
msedge,0,23,2024,11,06,20,33
wps,0,45,2024,11,06,20,33
msedge,12,32,2024,11,06,20,34
Notepad,0,1,2024,11,06,20,34
explorer,0,3,2024,11,06,20,34
QQ,5,2,2024,11,06,20,34
WeChat,0,1,2024,11,06,20,34
SysDefault,0,1,2024,11,06,20,34
msedge,0,9,2024,11,06,20,35
explorer,0,4,2024,11,06,20,35
Code,0,1,2024,11,06,20,35
Feishu,0,11,2024,11,06,20,35
QQ,0,1,2024,11,06,20,35
wps,0,13,2024,11,06,20,35
SysDefault,0,6,2024,11,06,20,35
explorer,0,2,2024,11,06,20,36
Feishu,0,5,2024,11,06,20,36
wps,0,1,2024,11,06,20,36
SysDefault,0,2,2024,11,06,20,36
msedge,10,1,2024,11,06,20,37
Feishu,0,0,2024,11,06,20,37
SysDefault,0,2,2024,11,06,20,37
msedge,58,72,2024,11,06,20,38
msedge,0,47,2024,11,06,20,39
QQ,0,8,2024,11,06,20,39
SysDefault,0,1,2024,11,06,20,39
msedge,0,35,2024,11,06,20,40
msedge,0,210,2024,11,06,20,41
msedge,0,67,2024,11,06,20,42
explorer,0,4,2024,11,06,20,42
Feishu,0,2,2024,11,06,20,42
QQ,100,8,2024,11,06,20,42
SysDefault,0,2,2024,11,06,20,42
explorer,22,8,2024,11,06,20,43
devcpp,0,1,2024,11,06,20,43
QQ,126,4,2024,11,06,20,43
SysDefault,0,7,2024,11,06,20,43
explorer,0,10,2024,11,06,20,44
devcpp,0,1,2024,11,06,20,44
QQ,51,9,2024,11,06,20,44
SysDefault,0,7,2024,11,06,20,44
msedge,0,31,2024,11,06,20,45
explorer,0,5,2024,11,06,20,45
QQ,0,1,2024,11,06,20,45
SysDefault,0,3,2024,11,06,20,45
msedge,40,17,2024,11,06,20,46
explorer,0,2,2024,11,06,20,46
QQ,5,9,2024,11,06,20,46
SysDefault,0,2,2024,11,06,20,46
msedge,71,43,2024,11,06,20,47
QQ,0,21,2024,11,06,20,47
SysDefault,0,2,2024,11,06,20,47
msedge,0,9,2024,11,06,20,48
QQ,99,1,2024,11,06,20,48
SysDefault,0,1,2024,11,06,20,48
StartMenuExperienceHost,0,1,2024,11,06,20,49
SearchHost,0,1,2024,11,06,20,49
explorer,0,6,2024,11,06,20,49
Feishu,0,1,2024,11,06,20,49
QQ,0,2,2024,11,06,20,49
SysDefault,0,2,2024,11,06,20,49
msedge,0,5,2024,11,06,21,47
explorer,0,1,2024,11,06,21,47
cloudmusic,0,1,2024,11,06,21,47
QQ,10,1,2024,11,06,21,47
SysDefault,0,0,2024,11,06,21,47
msedge,0,6,2024,11,06,21,48
explorer,0,1,2024,11,06,21,48
MuMuPlayer,0,5,2024,11,06,21,48
QQ,0,4,2024,11,06,21,48
SysDefault,0,3,2024,11,06,21,48
MuMuPlayer,0,21,2024,11,06,21,49
QQ,0,1,2024,11,06,21,49
SysDefault,0,12,2024,11,06,21,49
msedge,0,10,2024,11,06,21,50
MuMuPlayer,0,41,2024,11,06,21,50
SysDefault,0,6,2024,11,06,21,50
msedge,15,1,2024,11,06,21,51
MuMuPlayer,0,24,2024,11,06,21,51
SysDefault,0,4,2024,11,06,21,51
msedge,20,7,2024,11,06,21,52
MuMuPlayer,0,14,2024,11,06,21,52
QQ,0,1,2024,11,06,21,52
SysDefault,0,9,2024,11,06,21,52
MuMuPlayer,0,31,2024,11,06,21,53
msedge,0,2,2024,11,06,21,54
MuMuPlayer,0,17,2024,11,06,21,54
SysDefault,0,5,2024,11,06,21,54
MuMuPlayer,0,29,2024,11,06,21,55
MuMuPlayer,0,7,2024,11,06,21,56
SysDefault,0,4,2024,11,06,21,56
msedge,0,1,2024,11,06,21,57
MuMuPlayer,0,46,2024,11,06,21,57
QQ,24,5,2024,11,06,21,57
SysDefault,0,3,2024,11,06,21,57
MuMuPlayer,0,45,2024,11,06,21,58
QQ,63,6,2024,11,06,21,58
SysDefault,0,1,2024,11,06,21,58
MuMuPlayer,0,50,2024,11,06,21,59
ShellExperienceHost,0,5,2024,11,06,22,00
MuMuPlayer,0,11,2024,11,06,22,00
QQ,64,4,2024,11,06,22,00
SysDefault,0,8,2024,11,06,22,00
MuMuPlayer,0,13,2024,11,06,22,01
QQ,33,2,2024,11,06,22,01
SysDefault,0,3,2024,11,06,22,01
MuMuPlayer,0,41,2024,11,06,22,02
MuMuPlayer,0,33,2024,11,06,22,03
MuMuPlayer,0,12,2024,11,06,22,04
MuMuPlayer,0,39,2024,11,06,22,05
MuMuPlayer,0,54,2024,11,06,22,06
MuMuPlayer,3,21,2024,11,06,22,07
MuMuPlayer,0,11,2024,11,06,22,08
MuMuPlayer,0,25,2024,11,06,22,09
MuMuPlayer,0,43,2024,11,06,22,10
msedge,0,1,2024,11,06,22,11
MuMuPlayer,0,25,2024,11,06,22,11
SysDefault,0,2,2024,11,06,22,11
MuMuPlayer,0,68,2024,11,06,22,12
MuMuPlayer,0,18,2024,11,06,22,13
MuMuPlayer,0,18,2024,11,06,22,14
MuMuPlayer,0,14,2024,11,06,22,15
MuMuPlayer,0,2,2024,11,06,22,16
MuMuPlayer,0,18,2024,11,06,22,17
MuMuPlayer,0,43,2024,11,06,22,18
MuMuPlayer,0,25,2024,11,06,22,19
MuMuPlayer,0,10,2024,11,06,22,20
MuMuPlayer,0,35,2024,11,06,22,21
MuMuPlayer,0,20,2024,11,06,22,22
MuMuPlayer,0,9,2024,11,06,22,23
MuMuPlayer,0,66,2024,11,06,22,24
MuMuPlayer,0,53,2024,11,06,22,25
MuMuPlayer,0,26,2024,11,06,22,26
MuMuPlayer,0,30,2024,11,06,22,27
MuMuPlayer,0,21,2024,11,06,22,28
MuMuPlayer,0,10,2024,11,06,22,29
