keyTime,keyCount,mouseCount,distance,freqType,date
202411052315,91,1,1181,0,2024-11-05
202411052316,124,0,0,0,2024-11-05
202411052317,103,8,3495,0,2024-11-05
202411052318,0,284,14925,0,2024-11-05
202411052319,0,186,10124,0,2024-11-05
202411052320,12,2,3550,0,2024-11-05
202411052321,33,2,3287,0,2024-11-05
202411052322,30,7,2989,0,2024-11-05
202411052323,64,42,14214,0,2024-11-05
202411052324,114,2,1193,0,2024-11-05
202411052325,142,4,1720,0,2024-11-05
202411052326,99,2,1313,0,2024-11-05
202411052327,131,27,14492,0,2024-11-05
202411052328,106,15,2130,0,2024-11-05
202411052329,41,24,6324,0,2024-11-05
202411052330,91,19,2341,0,2024-11-05
202411052331,115,12,6990,0,2024-11-05
202411052332,193,1,1213,0,2024-11-05
202411052333,70,15,1283,0,2024-11-05
202411052334,129,43,6819,0,2024-11-05
202411052335,40,6,7117,0,2024-11-05
202411052337,3,33,3949,0,2024-11-05
202411052338,0,99,2642,0,2024-11-05
202411052339,78,4,2233,0,2024-11-05
202411052340,129,2,382,0,2024-11-05
202411052341,75,3,452,0,2024-11-05
202411052345,45,15,2731,0,2024-11-05
202411052346,157,4,1213,0,2024-11-05
202411052347,54,26,778,0,2024-11-05
202411052348,8,0,0,0,2024-11-05
202411052349,17,9,4046,0,2024-11-05
202411052350,23,0,0,0,2024-11-05
202411052351,149,14,10581,0,2024-11-05
202411052352,59,55,10962,0,2024-11-05
202411052353,131,32,4007,0,2024-11-05
202411052354,61,0,0,0,2024-11-05
202411052355,63,3,4128,0,2024-11-05
202411052356,130,4,1537,0,2024-11-05
202411052357,141,0,0,0,2024-11-05
202411052358,133,0,0,0,2024-11-05
202411052359,145,1,758,0,2024-11-05
2024110400,0,106,70018,1,2024-11-04
2024110409,31,1212,276079,1,2024-11-04
2024110410,247,1034,706500,1,2024-11-04
2024110411,233,321,193717,1,2024-11-04
2024110412,1652,1239,690345,1,2024-11-04
2024110416,19,244,138455,1,2024-11-04
2024110417,1135,2486,914849,1,2024-11-04
2024110418,393,1621,586099,1,2024-11-04
2024110419,96,515,877387,1,2024-11-04
2024110420,1970,1439,819357,1,2024-11-04
2024110421,93,1935,1339627,1,2024-11-04
2024110422,331,1308,564636,1,2024-11-04
2024110423,1352,1938,860960,1,2024-11-04
2024110500,0,33,24323,1,2024-11-05
2024110512,89,2020,1475385,1,2024-11-05
2024110513,0,245,166643,1,2024-11-05
2024110515,380,768,184286,1,2024-11-05
2024110516,2856,1745,771760,1,2024-11-05
2024110517,485,724,248568,1,2024-11-05
2024110518,1055,2358,536139,1,2024-11-05
2024110519,1506,3313,842640,1,2024-11-05
2024110520,4,22,21418,1,2024-11-05
2024110521,232,1695,892098,1,2024-11-05
2024110522,385,1424,977568,1,2024-11-05
2024110523,4268,1508,623466,1,2024-11-05
202411060000,83,0,0,0,2024-11-06
202411060001,85,0,0,0,2024-11-06
202411060002,106,1,1336,0,2024-11-06
202411060003,106,3,679,0,2024-11-06
202411060004,46,0,0,0,2024-11-06
202411060005,65,43,7401,0,2024-11-06
202411060006,138,3,1149,0,2024-11-06
202411060007,125,38,5712,0,2024-11-06
202411060008,128,44,2068,0,2024-11-06
202411060009,207,41,134,0,2024-11-06
202411060010,47,14,175,0,2024-11-06
202411060011,0,1,2308,0,2024-11-06
202411060012,210,41,2099,0,2024-11-06
202411060013,87,0,151,0,2024-11-06
202411060014,109,53,3951,0,2024-11-06
202411060015,133,12,15461,0,2024-11-06
202411060016,19,38,10398,0,2024-11-06
202411060024,0,6,3591,0,2024-11-06
202411061157,0,2,0,0,2024-11-06
202411061158,0,21,15483,0,2024-11-06
202411061159,0,42,38699,0,2024-11-06
202411061200,0,45,55033,0,2024-11-06
202411061201,0,61,61182,0,2024-11-06
202411061202,0,48,41477,0,2024-11-06
202411061203,0,6,4167,0,2024-11-06
202411061204,0,49,26735,0,2024-11-06
202411061205,0,32,3853,0,2024-11-06
202411061208,0,17,3283,0,2024-11-06
202411061210,54,80,242,0,2024-11-06
202411061211,25,121,8880,0,2024-11-06
202411061212,49,0,0,0,2024-11-06
202411061213,3,0,1100,0,2024-11-06
202411061214,164,0,40,0,2024-11-06
202411061215,107,0,1838,0,2024-11-06
202411061216,119,64,7379,0,2024-11-06
202411061217,1,38,24412,0,2024-11-06
202411061218,0,1,620,0,2024-11-06
202411061220,29,2,2804,0,2024-11-06
202411061222,48,20,5838,0,2024-11-06
202411061223,120,44,6511,0,2024-11-06
202411061224,176,0,1110,0,2024-11-06
202411061225,6,2,3719,0,2024-11-06
202411061226,10,1,951,0,2024-11-06
202411061227,47,53,3017,0,2024-11-06
202411061228,238,0,0,0,2024-11-06
202411061229,41,6,1546,0,2024-11-06
202411061230,23,0,0,0,2024-11-06
202411061231,176,0,0,0,2024-11-06
202411061232,50,0,0,0,2024-11-06
202411061233,233,0,0,0,2024-11-06
202411061234,13,35,4256,0,2024-11-06
202411061235,23,0,0,0,2024-11-06
202411061236,223,1,421,0,2024-11-06
202411061237,137,0,0,0,2024-11-06
202411061238,145,3,880,0,2024-11-06
202411061239,34,2,330,0,2024-11-06
202411061240,282,0,0,0,2024-11-06
202411061241,191,0,0,0,2024-11-06
202411061242,168,6,4323,0,2024-11-06
202411061243,160,0,1,0,2024-11-06
202411061244,118,6,4914,0,2024-11-06
202411061245,207,0,0,0,2024-11-06
202411061246,165,2,1909,0,2024-11-06
202411061247,24,0,0,0,2024-11-06
202411061249,12,0,0,0,2024-11-06
202411061250,1,0,75,0,2024-11-06
202411061251,83,0,0,0,2024-11-06
202411061252,170,0,0,0,2024-11-06
202411061253,219,3,2562,0,2024-11-06
202411061254,118,16,3178,0,2024-11-06
202411061255,82,52,3795,0,2024-11-06
202411061256,88,7,782,0,2024-11-06
202411061257,132,19,4762,0,2024-11-06
202411061258,95,1,235,0,2024-11-06
202411061259,170,0,0,0,2024-11-06
202411061300,184,0,0,0,2024-11-06
202411061301,197,0,0,0,2024-11-06
202411061302,113,0,0,0,2024-11-06
202411061303,6,61,12730,0,2024-11-06
202411061340,16,80,2742,0,2024-11-06
202411061341,43,41,16611,0,2024-11-06
202411061342,116,109,2025,0,2024-11-06
202411061343,216,9,9893,0,2024-11-06
202411061344,187,44,66,0,2024-11-06
202411061345,195,0,0,0,2024-11-06
202411061346,208,18,5251,0,2024-11-06
202411061347,173,2,100,0,2024-11-06
202411061348,172,2,767,0,2024-11-06
202411061349,5,0,1,0,2024-11-06
202411061350,247,2,1163,0,2024-11-06
202411061351,30,0,0,0,2024-11-06
202411061352,24,79,10402,0,2024-11-06
202411061353,0,25,5083,0,2024-11-06
202411061354,48,51,6357,0,2024-11-06
202411061355,56,6,1151,0,2024-11-06
202411061356,0,45,312,0,2024-11-06
202411061357,46,31,16872,0,2024-11-06
202411061358,34,15,14088,0,2024-11-06
202411061359,36,53,16641,0,2024-11-06
202411061400,6,10,5631,0,2024-11-06
202411061401,52,12,9087,0,2024-11-06
202411061402,10,2,2041,0,2024-11-06
202411061412,41,8,1452,0,2024-11-06
202411061413,90,12,14921,0,2024-11-06
202411061414,28,113,8944,0,2024-11-06
202411061415,71,119,12323,0,2024-11-06
202411061416,109,37,7627,0,2024-11-06
202411061417,40,21,6776,0,2024-11-06
202411061418,64,171,9660,0,2024-11-06
202411061419,18,96,16258,0,2024-11-06
202411061420,40,43,14889,0,2024-11-06
202411061421,41,63,21101,0,2024-11-06
202411061422,105,67,13865,0,2024-11-06
202411061423,70,93,22174,0,2024-11-06
202411061424,21,12,6680,0,2024-11-06
202411061425,2,3,5793,0,2024-11-06
202411061426,2,22,6289,0,2024-11-06
202411061428,0,2,919,0,2024-11-06
202411061432,0,64,12278,0,2024-11-06
202411061433,0,211,6207,0,2024-11-06
202411061434,0,56,14952,0,2024-11-06
202411061435,27,53,5194,0,2024-11-06
202411061436,16,126,15326,0,2024-11-06
202411061437,38,21,25330,0,2024-11-06
202411061438,0,160,10766,0,2024-11-06
202411061439,151,10,1851,0,2024-11-06
202411061440,32,22,13084,0,2024-11-06
202411061442,10,51,26501,0,2024-11-06
202411061443,10,96,13690,0,2024-11-06
202411061444,10,60,14459,0,2024-11-06
202411061445,30,32,7213,0,2024-11-06
202411061446,0,0,1,0,2024-11-06
202411061447,13,3,6482,0,2024-11-06
202411061448,2,59,14465,0,2024-11-06
202411061449,0,11,1603,0,2024-11-06
202411061450,51,13,6197,0,2024-11-06
202411061451,12,172,35708,0,2024-11-06
202411061452,55,26,5208,0,2024-11-06
202411061454,23,11,5742,0,2024-11-06
202411061455,5,31,22122,0,2024-11-06
202411061456,26,71,12349,0,2024-11-06
202411061457,79,122,9561,0,2024-11-06
202411061458,0,37,637,0,2024-11-06
202411061459,0,20,758,0,2024-11-06
202411061500,3,140,15779,0,2024-11-06
202411061501,0,99,4100,0,2024-11-06
202411061502,10,71,11179,0,2024-11-06
202411061503,19,8,1670,0,2024-11-06
202411061504,5,1,1221,0,2024-11-06
202411061505,85,3,7322,0,2024-11-06
202411061506,66,19,20087,0,2024-11-06
202411061507,32,52,21354,0,2024-11-06
202411061508,70,13,9548,0,2024-11-06
202411061509,20,18,12631,0,2024-11-06
202411061510,14,9,5199,0,2024-11-06
202411061511,55,19,5196,0,2024-11-06
202411061512,55,7,9838,0,2024-11-06
202411061513,37,34,23000,0,2024-11-06
202411061514,69,11,2317,0,2024-11-06
202411061515,41,38,18752,0,2024-11-06
202411061516,49,7,6940,0,2024-11-06
202411061517,0,15,22,0,2024-11-06
202411061518,0,11,167,0,2024-11-06
202411061519,29,23,6861,0,2024-11-06
202411061520,17,9,5331,0,2024-11-06
202411061521,21,36,18023,0,2024-11-06
202411061522,12,8,6630,0,2024-11-06
202411061523,0,2,244,0,2024-11-06
202411061525,29,25,1346,0,2024-11-06
202411061526,93,0,1,0,2024-11-06
202411061527,49,5,3614,0,2024-11-06
202411061528,51,55,24843,0,2024-11-06
202411061529,7,35,8496,0,2024-11-06
202411061530,39,36,10461,0,2024-11-06
202411061531,20,6,2466,0,2024-11-06
202411061532,1,0,9,0,2024-11-06
202411061533,11,17,20350,0,2024-11-06
202411061534,25,131,29157,0,2024-11-06
202411061535,17,39,31194,0,2024-11-06
202411061536,149,26,7119,0,2024-11-06
202411061537,66,4,3706,0,2024-11-06
202411061538,0,43,16250,0,2024-11-06
202411061539,5,45,10120,0,2024-11-06
202411061540,5,40,16312,0,2024-11-06
202411061541,109,34,17548,0,2024-11-06
202411061542,89,47,18756,0,2024-11-06
202411061543,0,17,23808,0,2024-11-06
202411061544,131,11,7015,0,2024-11-06
202411061545,91,12,15047,0,2024-11-06
202411061546,120,24,10017,0,2024-11-06
202411061547,51,39,19326,0,2024-11-06
202411061548,105,45,17991,0,2024-11-06
202411061549,73,91,13008,0,2024-11-06
202411061550,0,51,25446,0,2024-11-06
202411061551,25,83,3776,0,2024-11-06
202411061552,108,18,16742,0,2024-11-06
202411061553,83,60,3771,0,2024-11-06
202411061554,103,20,3488,0,2024-11-06
202411061555,132,25,7768,0,2024-11-06
202411061556,92,6,2566,0,2024-11-06
202411061557,149,1,229,0,2024-11-06
202411061558,116,0,971,0,2024-11-06
202411061559,70,13,6821,0,2024-11-06
202411061600,199,2,1141,0,2024-11-06
202411061601,126,14,13268,0,2024-11-06
202411061602,28,86,12432,0,2024-11-06
202411061603,36,65,8589,0,2024-11-06
202411061604,29,70,12468,0,2024-11-06
202411061605,14,62,14999,0,2024-11-06
202411061606,17,84,38752,0,2024-11-06
202411061607,117,33,16486,0,2024-11-06
202411061608,41,91,18405,0,2024-11-06
202411061609,44,33,34027,0,2024-11-06
202411061610,49,59,29854,0,2024-11-06
202411061611,68,104,12064,0,2024-11-06
202411061612,42,97,22441,0,2024-11-06
202411061613,19,29,25918,0,2024-11-06
202411061614,70,25,29520,0,2024-11-06
202411061615,34,27,12497,0,2024-11-06
202411061616,182,7,10419,0,2024-11-06
202411061617,100,21,18103,0,2024-11-06
202411061618,0,13,11219,0,2024-11-06
202411061619,19,2,2425,0,2024-11-06
202411061620,2,104,11549,0,2024-11-06
202411061621,0,74,1557,0,2024-11-06
202411061622,20,91,17778,0,2024-11-06
202411061623,62,53,11612,0,2024-11-06
202411061624,107,36,7508,0,2024-11-06
202411061625,18,81,20317,0,2024-11-06
202411061626,82,18,11386,0,2024-11-06
202411061627,10,68,25582,0,2024-11-06
202411061628,43,47,22991,0,2024-11-06
202411061629,15,26,8517,0,2024-11-06
202411061630,0,75,2046,0,2024-11-06
202411061631,46,62,10502,0,2024-11-06
202411061632,157,6,103,0,2024-11-06
202411061633,46,4,1730,0,2024-11-06
202411061634,127,70,1031,0,2024-11-06
202411061635,52,8,12454,0,2024-11-06
202411061636,36,6,2943,0,2024-11-06
202411061637,94,0,0,0,2024-11-06
202411061638,21,43,32295,0,2024-11-06
202411061639,0,71,5210,0,2024-11-06
202411061640,80,9,4120,0,2024-11-06
202411061641,82,0,1,0,2024-11-06
202411061642,0,6,5825,0,2024-11-06
202411061643,12,38,1580,0,2024-11-06
202411061644,45,39,1922,0,2024-11-06
202411061645,5,47,1894,0,2024-11-06
202411061646,69,103,7986,0,2024-11-06
202411061647,110,52,2327,0,2024-11-06
202411061648,158,0,0,0,2024-11-06
202411061649,47,68,30867,0,2024-11-06
202411061650,55,33,19225,0,2024-11-06
202411061651,13,21,17356,0,2024-11-06
202411061652,26,45,31232,0,2024-11-06
202411061653,46,20,13100,0,2024-11-06
202411061654,14,38,24860,0,2024-11-06
202411061655,123,2,3501,0,2024-11-06
202411061656,133,0,0,0,2024-11-06
202411061657,54,14,13381,0,2024-11-06
202411061658,33,5,3931,0,2024-11-06
202411061659,136,16,7641,0,2024-11-06
202411061700,14,21,14355,0,2024-11-06
202411061701,42,54,6873,0,2024-11-06
202411061702,22,22,13624,0,2024-11-06
202411061703,40,12,15881,0,2024-11-06
202411061704,45,12,8569,0,2024-11-06
202411061705,57,27,20253,0,2024-11-06
202411061706,103,109,20108,0,2024-11-06
202411061707,169,14,2417,0,2024-11-06
202411061708,4,105,13080,0,2024-11-06
202411061709,4,141,31307,0,2024-11-06
202411061710,59,63,8046,0,2024-11-06
202411061711,152,14,5825,0,2024-11-06
202411061712,94,73,10711,0,2024-11-06
202411061713,68,68,27450,0,2024-11-06
202411061714,15,25,32528,0,2024-11-06
202411061715,4,39,8220,0,2024-11-06
202411061716,22,20,5719,0,2024-11-06
202411061717,11,38,29445,0,2024-11-06
202411061718,11,11,14259,0,2024-11-06
202411061719,5,13,12491,0,2024-11-06
202411061720,19,30,28296,0,2024-11-06
202411061721,0,36,1498,0,2024-11-06
202411061722,0,2,191,0,2024-11-06
202411061723,0,10,16318,0,2024-11-06
202411061749,0,4,0,0,2024-11-06
202411061750,13,79,35157,0,2024-11-06
202411061751,24,52,39441,0,2024-11-06
202411061752,53,13,15035,0,2024-11-06
202411061753,52,90,35704,0,2024-11-06
202411061754,45,17,4829,0,2024-11-06
202411061755,15,31,14421,0,2024-11-06
202411061756,5,16,20454,0,2024-11-06
202411061757,0,43,11595,0,2024-11-06
202411061758,0,85,2175,0,2024-11-06
202411061759,0,8,713,0,2024-11-06
202411061800,0,128,5149,0,2024-11-06
202411061801,4,14,12162,0,2024-11-06
202411061802,17,85,20272,0,2024-11-06
202411061803,136,85,2395,0,2024-11-06
202411061804,60,59,7747,0,2024-11-06
202411061805,276,11,5388,0,2024-11-06
202411061806,32,23,27945,0,2024-11-06
202411061807,3,59,10507,0,2024-11-06
202411061808,15,68,29373,0,2024-11-06
202411061809,46,61,28859,0,2024-11-06
202411061810,34,20,25541,0,2024-11-06
202411061811,49,66,27932,0,2024-11-06
202411061812,35,39,5770,0,2024-11-06
202411061813,30,141,8760,0,2024-11-06
202411061814,2,11,6793,0,2024-11-06
202411061815,60,58,19320,0,2024-11-06
202411061816,30,10,13584,0,2024-11-06
202411061817,0,66,13312,0,2024-11-06
202411061818,0,54,3567,0,2024-11-06
202411061819,0,2,55,0,2024-11-06
202411061822,26,68,14688,0,2024-11-06
202411061823,94,11,16322,0,2024-11-06
202411061824,41,62,12590,0,2024-11-06
202411061825,25,48,12105,0,2024-11-06
202411061826,7,173,18469,0,2024-11-06
202411061827,54,28,29767,0,2024-11-06
202411061828,18,78,22711,0,2024-11-06
202411061829,14,35,14355,0,2024-11-06
202411061830,141,56,2822,0,2024-11-06
202411061831,93,31,12433,0,2024-11-06
202411061832,64,18,13521,0,2024-11-06
202411061833,57,53,22411,0,2024-11-06
202411061834,9,100,27242,0,2024-11-06
202411061835,21,26,14853,0,2024-11-06
202411061836,51,39,22292,0,2024-11-06
202411061837,70,54,20147,0,2024-11-06
202411061838,82,75,31094,0,2024-11-06
202411061839,70,63,14955,0,2024-11-06
202411061840,103,91,22145,0,2024-11-06
202411061841,88,73,25164,0,2024-11-06
202411061842,109,23,6995,0,2024-11-06
202411061843,86,43,14366,0,2024-11-06
202411061844,95,95,10430,0,2024-11-06
202411061845,6,111,9918,0,2024-11-06
202411061846,61,108,28269,0,2024-11-06
202411061847,141,24,15485,0,2024-11-06
202411061848,11,5,4259,0,2024-11-06
202411061849,36,46,12268,0,2024-11-06
202411061850,56,111,10740,0,2024-11-06
202411061851,193,3,2076,0,2024-11-06
202411061852,123,34,9295,0,2024-11-06
202411061853,148,16,4209,0,2024-11-06
202411061854,167,43,10397,0,2024-11-06
202411061855,90,38,9557,0,2024-11-06
202411061856,62,74,16445,0,2024-11-06
202411061857,71,25,29651,0,2024-11-06
202411061858,19,44,41059,0,2024-11-06
202411061859,39,50,27052,0,2024-11-06
202411061900,113,47,17013,0,2024-11-06
202411061901,123,33,18150,0,2024-11-06
202411061902,50,42,36532,0,2024-11-06
202411061903,99,51,31923,0,2024-11-06
202411061904,44,188,22117,0,2024-11-06
202411061905,39,45,34325,0,2024-11-06
202411061906,94,65,25336,0,2024-11-06
202411061907,33,87,31532,0,2024-11-06
202411061908,81,41,22514,0,2024-11-06
202411061909,90,49,30546,0,2024-11-06
202411061910,10,16,24169,0,2024-11-06
202411061911,135,10,16269,0,2024-11-06
202411061912,16,87,36197,0,2024-11-06
202411061913,77,84,28434,0,2024-11-06
202411061914,27,35,39677,0,2024-11-06
202411061915,37,30,49702,0,2024-11-06
202411061916,26,25,20293,0,2024-11-06
202411061917,25,21,20213,0,2024-11-06
202411061918,1,6,9767,0,2024-11-06
202411061919,29,67,19870,0,2024-11-06
202411061932,0,67,70167,0,2024-11-06
202411061933,20,45,46173,0,2024-11-06
202411061934,21,90,24745,0,2024-11-06
202411061935,31,83,17856,0,2024-11-06
202411061936,72,57,34399,0,2024-11-06
202411061937,22,57,31964,0,2024-11-06
202411061938,0,35,61243,0,2024-11-06
202411061939,1,133,14359,0,2024-11-06
202411061940,25,93,19709,0,2024-11-06
202411061941,40,126,18919,0,2024-11-06
202411061942,3,20,17013,0,2024-11-06
202411061943,8,47,36225,0,2024-11-06
202411061944,55,54,31902,0,2024-11-06
202411061945,39,93,24871,0,2024-11-06
202411061946,8,89,28618,0,2024-11-06
202411061947,17,40,29752,0,2024-11-06
202411061948,20,52,23529,0,2024-11-06
202411061949,0,71,25444,0,2024-11-06
202411061950,28,43,22577,0,2024-11-06
202411061951,0,38,24573,0,2024-11-06
202411061952,0,57,34274,0,2024-11-06
202411061953,18,34,17299,0,2024-11-06
202411061954,24,34,26022,0,2024-11-06
202411061955,12,31,24643,0,2024-11-06
202411061956,0,7,4240,0,2024-11-06
202411061957,0,1,2237,0,2024-11-06
202411061958,0,11,7719,0,2024-11-06
202411061959,66,50,29411,0,2024-11-06
202411062000,8,44,33783,0,2024-11-06
202411062001,0,43,27804,0,2024-11-06
202411062002,11,27,26697,0,2024-11-06
202411062003,84,27,23304,0,2024-11-06
202411062004,115,27,10037,0,2024-11-06
202411062005,51,32,19020,0,2024-11-06
202411062006,35,78,19195,0,2024-11-06
202411062007,0,43,10648,0,2024-11-06
202411062008,19,46,14662,0,2024-11-06
202411062009,11,13,17103,0,2024-11-06
202411062010,8,58,24535,0,2024-11-06
202411062011,0,46,27082,0,2024-11-06
202411062012,0,78,22415,0,2024-11-06
202411062013,125,21,12163,0,2024-11-06
202411062014,22,47,32058,0,2024-11-06
202411062015,12,41,30248,0,2024-11-06
202411062016,12,45,27625,0,2024-11-06
202411062017,22,124,23579,0,2024-11-06
202411062018,39,77,15373,0,2024-11-06
202411062019,62,44,28790,0,2024-11-06
202411062020,43,42,36453,0,2024-11-06
202411062021,57,14,8487,0,2024-11-06
202411062022,63,30,37719,0,2024-11-06
202411062023,19,78,51325,0,2024-11-06
202411062024,0,119,26638,0,2024-11-06
202411062025,116,40,15341,0,2024-11-06
202411062026,4,56,20594,0,2024-11-06
202411062028,26,49,15426,0,2024-11-06
202411062029,22,54,24942,0,2024-11-06
202411062030,14,26,13427,0,2024-11-06
202411062031,66,58,15044,0,2024-11-06
202411062032,33,156,25532,0,2024-11-06
202411062033,0,67,31765,0,2024-11-06
202411062034,17,40,33154,0,2024-11-06
202411062035,0,45,27819,0,2024-11-06
202411062036,0,10,14353,0,2024-11-06
202411062037,10,3,4530,0,2024-11-06
202411062038,58,73,9936,0,2024-11-06
202411062039,0,55,17881,0,2024-11-06
202411062040,0,36,108,0,2024-11-06
202411062041,0,210,5286,0,2024-11-06
202411062042,101,82,24120,0,2024-11-06
202411062043,147,21,25874,0,2024-11-06
202411062044,51,27,17225,0,2024-11-06
202411062045,0,39,13844,0,2024-11-06
202411062046,46,30,9228,0,2024-11-06
202411062047,70,67,9497,0,2024-11-06
202411062048,99,10,3195,0,2024-11-06
202411062049,0,13,35375,0,2024-11-06
202411062147,10,8,27948,0,2024-11-06
202411062148,0,19,29435,0,2024-11-06
202411062149,0,35,42233,0,2024-11-06
202411062150,0,57,47276,0,2024-11-06
202411062151,15,29,21211,0,2024-11-06
202411062152,20,31,37323,0,2024-11-06
202411062153,0,30,15798,0,2024-11-06
202411062154,0,25,25345,0,2024-11-06
202411062155,0,28,13567,0,2024-11-06
202411062156,0,11,5307,0,2024-11-06
202411062157,25,55,25694,0,2024-11-06
202411062158,62,52,11553,0,2024-11-06
202411062159,0,50,22243,0,2024-11-06
202411062200,64,28,15923,0,2024-11-06
202411062201,33,18,16647,0,2024-11-06
202411062202,0,42,16230,0,2024-11-06
202411062203,0,32,15023,0,2024-11-06
202411062204,0,12,6173,0,2024-11-06
202411062205,0,40,13550,0,2024-11-06
202411062206,0,53,16746,0,2024-11-06
202411062207,3,21,14703,0,2024-11-06
202411062208,0,11,4426,0,2024-11-06
202411062209,0,25,10602,0,2024-11-06
202411062210,0,43,23415,0,2024-11-06
202411062211,0,29,14767,0,2024-11-06
202411062212,0,67,22296,0,2024-11-06
202411062213,0,18,11938,0,2024-11-06
202411062214,0,18,12589,0,2024-11-06
202411062215,0,14,6207,0,2024-11-06
202411062216,0,2,591,0,2024-11-06
202411062217,0,18,5063,0,2024-11-06
202411062218,0,43,18358,0,2024-11-06
202411062219,0,25,15286,0,2024-11-06
202411062220,0,10,5205,0,2024-11-06
202411062221,0,35,11807,0,2024-11-06
202411062222,0,20,12466,0,2024-11-06
202411062223,0,10,6328,0,2024-11-06
202411062224,0,66,21912,0,2024-11-06
202411062225,0,52,19911,0,2024-11-06
202411062226,0,26,13226,0,2024-11-06
202411062227,0,30,14076,0,2024-11-06
202411062228,0,21,10015,0,2024-11-06
202411062229,0,10,3771,0,2024-11-06
202411062230,0,51,16403,0,2024-11-06
202411062231,0,26,11669,0,2024-11-06
202411062232,0,59,28024,0,2024-11-06
202411062233,0,19,16956,0,2024-11-06
202411062234,0,17,7326,0,2024-11-06
202411062235,5,15,10563,0,2024-11-06
202411062236,0,67,17107,0,2024-11-06
202411062237,0,30,18404,0,2024-11-06
202411062238,0,20,10970,0,2024-11-06
202411062239,0,24,8535,0,2024-11-06
202411062240,0,39,13980,0,2024-11-06
202411062241,0,31,13545,0,2024-11-06
202411062242,0,28,7852,0,2024-11-06
202411062243,0,35,20527,0,2024-11-06
202411062244,0,30,20423,0,2024-11-06
202411062245,0,37,11405,0,2024-11-06
202411062246,0,47,16859,0,2024-11-06
202411062247,0,33,17801,0,2024-11-06
202411062248,0,21,14850,0,2024-11-06
202411062249,0,15,4557,0,2024-11-06
202411062250,0,71,28417,0,2024-11-06
202411062251,0,61,23402,0,2024-11-06
202411062252,0,30,21667,0,2024-11-06
202411062253,0,8,7021,0,2024-11-06
202411062254,0,23,7233,0,2024-11-06
202411062255,0,54,33012,0,2024-11-06
202411062256,0,36,45525,0,2024-11-06
202411062257,0,25,28061,0,2024-11-06
202411062258,0,32,25395,0,2024-11-06
202411062259,0,25,18056,0,2024-11-06
202411062300,0,31,28935,0,2024-11-06
202411062301,0,35,31241,0,2024-11-06
202411062302,0,27,23258,0,2024-11-06
202411062303,26,18,18548,0,2024-11-06
202411062304,0,22,39229,0,2024-11-06
202411062305,0,37,33208,0,2024-11-06
202411062306,0,25,31035,0,2024-11-06
202411062307,0,53,34018,0,2024-11-06
202411062308,10,49,21305,0,2024-11-06
202411062311,0,26,28733,0,2024-11-06
202411062312,0,29,27071,0,2024-11-06
202411062313,0,35,42453,0,2024-11-06
202411062314,15,54,35387,0,2024-11-06
202411062316,0,49,31188,0,2024-11-06
202411062317,0,52,25398,0,2024-11-06
202411062318,1,57,7863,0,2024-11-06
202411062319,7,81,34526,0,2024-11-06
202411062320,9,105,18493,0,2024-11-06
202411062321,0,49,23721,0,2024-11-06
202411062322,0,85,20651,0,2024-11-06
202411062323,31,69,17694,0,2024-11-06
202411062324,13,119,19829,0,2024-11-06
202411062325,75,55,16264,0,2024-11-06
202411062326,21,22,21851,0,2024-11-06
202411062327,30,74,20559,0,2024-11-06
202411062328,1,30,18886,0,2024-11-06
202411062329,26,67,34450,0,2024-11-06
202411062330,20,129,22283,0,2024-11-06
202411062331,0,0,40,0,2024-11-06
202411062332,0,54,14039,0,2024-11-06
202411062333,0,76,12915,0,2024-11-06
202411062334,8,52,9379,0,2024-11-06
202411062335,0,69,3770,0,2024-11-06
202411062336,4,16,4466,0,2024-11-06
202411062337,9,30,25545,0,2024-11-06
202411062338,14,47,30437,0,2024-11-06
202411062339,0,15,8261,0,2024-11-06
202411062342,9,107,11496,0,2024-11-06
202411062343,0,2,2084,0,2024-11-06
202411062344,0,17,17937,0,2024-11-06
202411062345,0,63,23673,0,2024-11-06
202411062346,9,68,12415,0,2024-11-06
202411062347,0,17,9959,0,2024-11-06
202411062348,0,22,4358,0,2024-11-06
202411062349,1,10,6329,0,2024-11-06
202411062350,82,45,20414,0,2024-11-06
202411062351,7,29,10125,0,2024-11-06
202411062352,0,76,301,0,2024-11-06
202411062353,0,66,17682,0,2024-11-06
202411062354,0,102,17120,0,2024-11-06
202411062355,4,50,2965,0,2024-11-06
202411062356,0,108,5068,0,2024-11-06
202411062358,0,91,2609,0,2024-11-06
202411062359,0,52,6859,0,2024-11-06
2024110500,0,33,24323,1,2024-11-05
2024110512,89,2020,1475385,1,2024-11-05
2024110513,0,245,166643,1,2024-11-05
2024110515,380,768,184286,1,2024-11-05
2024110516,2856,1745,771760,1,2024-11-05
2024110517,485,724,248568,1,2024-11-05
2024110518,1055,2358,536139,1,2024-11-05
2024110519,1506,3313,842640,1,2024-11-05
2024110520,4,22,21418,1,2024-11-05
2024110521,232,1695,892098,1,2024-11-05
2024110522,385,1424,977568,1,2024-11-05
2024110523,4268,1508,623466,1,2024-11-05
2024110600,1694,338,56613,1,2024-11-06
2024110611,0,65,54182,1,2024-11-06
2024110612,4779,843,298160,1,2024-11-06
2024110613,2352,673,122255,1,2024-11-06
2024110614,1400,2444,474114,1,2024-11-06
2024110615,2923,1757,612949,1,2024-11-06
2024110616,3413,2423,742887,1,2024-11-06
2024110617,1167,1397,526988,1,2024-11-06
